Gene1	Gene2	SysName1	SysName2	Name1	Name2	bOp	pOp	Sep	MOGScore	GOScore	COGSim	ExprSim
5989115	5989116	Cj8421_0504	Cj8421_0505	hemH		TRUE	0.520	21.000	0.005	1.000		NA
5989116	5989117	Cj8421_0505	Cj8421_0506			TRUE	0.952	5.000	0.117	1.000		NA
5989118	5989119	Cj8421_0507	Cj8421_0508	alaS	maf	TRUE	0.802	0.000	0.015	NA	N	NA
5989119	5989120	Cj8421_0508	Cj8421_0509	maf	pbpA	TRUE	0.673	-3.000	0.026	NA	N	NA
5989121	5989122	Cj8421_0510	Cj8421_0511	clpB		FALSE	0.390	112.000	0.108	NA		NA
5989123	5989124	Cj8421_0512	Cj8421_0513		purC	TRUE	0.937	2.000	0.045	1.000	N	NA
5989124	5989125	Cj8421_0513	Cj8421_0514	purC		TRUE	0.987	9.000	0.460	1.000	Y	NA
5989125	5989126	Cj8421_0514	Cj8421_0515		purQ	TRUE	0.999	2.000	0.656	0.002	Y	NA
5989126	5989127	Cj8421_0515	Cj8421_0516	purQ		FALSE	0.217	151.000	0.038	NA		NA
5989127	5989128	Cj8421_0516	Cj8421_0517		plsC	TRUE	0.985	-19.000	0.846	NA		NA
5989128	5989129	Cj8421_0517	Cj8421_0518	plsC	crcB	TRUE	0.571	51.000	0.038	NA	N	NA
5989129	5989130	Cj8421_0518	Cj8421_0519	crcB	htpG	FALSE	0.207	73.000	0.007	NA	N	NA
5989130	5989131	Cj8421_0519	Cj8421_0520	htpG		TRUE	0.501	-3.000	0.007	NA	N	NA
5989131	5989132	Cj8421_0520	Cj8421_0521			TRUE	0.970	0.000	0.400	NA		NA
5989132	5989133	Cj8421_0521	Cj8421_0524			FALSE	0.422	142.000	0.200	NA		NA
5989134	5989135	Cj8421_0525	Cj8421_0526	pbpB	fliE	TRUE	0.972	7.000	0.303	1.000	N	NA
5989135	5989136	Cj8421_0526	Cj8421_0527	fliE	flgC	TRUE	0.995	7.000	0.271	0.008	Y	NA
5989136	5989137	Cj8421_0527	Cj8421_0528	flgC	flgB	TRUE	0.990	10.000	0.804	1.000	Y	NA
5989137	5989138	Cj8421_0528	Cj8421_0529	flgB		FALSE	0.178	81.000	0.005	1.000		NA
5989139	5989140	Cj8421_0530	Cj8421_0531		icd	FALSE	0.132	117.000	0.011	NA		NA
5989140	5989141	Cj8421_0531	Cj8421_0532	icd	mdh	TRUE	0.816	-3.000	0.025	1.000	Y	NA
5989141	5989142	Cj8421_0532	Cj8421_0533	mdh	sucC	TRUE	0.945	1.000	0.022	1.000	Y	NA
5989142	5989143	Cj8421_0533	Cj8421_0534	sucC	sucD	TRUE	0.994	10.000	0.169	0.002	Y	NA
5989143	5989144	Cj8421_0534	Cj8421_0535	sucD	oorD	TRUE	0.924	14.000	0.097	1.000	Y	NA
5989144	5989145	Cj8421_0535	Cj8421_0536	oorD	oorA	TRUE	0.996	9.000	0.316	0.004	Y	NA
5989145	5989146	Cj8421_0536	Cj8421_0537	oorA	oorB	TRUE	0.999	1.000	0.771	0.003	Y	NA
5989146	5989147	Cj8421_0537	Cj8421_0538	oorB	oorC	TRUE	0.988	-3.000	0.324	0.004	Y	NA
5989147	5989148	Cj8421_0538	Cj8421_0539	oorC		FALSE	0.287	158.000	0.083	NA		NA
5989148	5989149	Cj8421_0539	Cj8421_0540			TRUE	0.986	3.000	0.514	NA		NA
5989149	5989150	Cj8421_0540	Cj8421_0541			FALSE	0.329	80.000	0.030	NA		NA
5989150	5989151	Cj8421_0541	Cj8421_0542		hemA	TRUE	0.947	0.000	0.051	1.000	Y	NA
5989151	5989152	Cj8421_0542	Cj8421_0543	hemA	proS	TRUE	0.960	-16.000	0.040	0.063	N	NA
5989152	5989153	Cj8421_0543	Cj8421_0544	proS		TRUE	0.667	-3.000	0.022	1.000		NA
5989153	5989154	Cj8421_0544	Cj8421_0545		hemC	TRUE	0.595	-3.000	0.013	1.000		NA
5989154	5989155	Cj8421_0545	Cj8421_0546	hemC		TRUE	0.723	-3.000	0.009	NA	Y	NA
5989155	5989156	Cj8421_0546	Cj8421_0547		flaG	FALSE	0.140	157.000	0.018	NA	N	NA
5989156	5989157	Cj8421_0547	Cj8421_0550	flaG	fliS	FALSE	0.106	1942.000	0.000	NA	Y	NA
5989157	5989158	Cj8421_0550	Cj8421_0552	fliS	efp	FALSE	0.048	688.000	0.000	1.000	N	NA
5989158	5989159	Cj8421_0552	Cj8421_0553	efp		FALSE	0.059	160.000	0.002	NA		NA
5989159	5989160	Cj8421_0553	Cj8421_0554			TRUE	0.982	-13.000	0.939	NA		NA
5989160	5989161	Cj8421_0554	Cj8421_0555			TRUE	0.945	10.000	0.202	NA		NA
5989161	5989162	Cj8421_0555	Cj8421_0556			FALSE	0.149	119.000	0.014	NA		NA
5989162	5989163	Cj8421_0556	Cj8421_0557			TRUE	0.807	11.000	0.029	NA		NA
5989164	5989165	Cj8421_0558	Cj8421_0559		proA	FALSE	0.166	72.000	0.003	NA		NA
5989166	5989167	Cj8421_0560	Cj8421_0561			FALSE	0.119	181.000	0.011	1.000	N	NA
5989169	5989170	Cj8421_0563	Cj8421_0564	dnaB		FALSE	0.155	105.000	0.012	NA		NA
5989170	5989171	Cj8421_0564	Cj8421_0565			FALSE	0.035	621.000	0.000	NA		NA
5989171	5989172	Cj8421_0565	Cj8421_0566			FALSE	0.327	-3.000	0.000	NA		NA
5989172	5989173	Cj8421_0566	Cj8421_0567			FALSE	0.403	14.000	0.000	NA		NA
5989173	5989174	Cj8421_0567	Cj8421_0571			TRUE	0.964	9.000	0.273	NA		NA
5989174	5989175	Cj8421_0571	Cj8421_0572			FALSE	0.326	188.000	0.133	NA		NA
5989175	5989176	Cj8421_0572	Cj8421_0573		ribA	FALSE	0.052	299.000	0.000	1.000	N	NA
5989176	5989177	Cj8421_0573	Cj8421_0574	ribA		TRUE	0.609	12.000	0.004	1.000		NA
5989177	5989178	Cj8421_0574	Cj8421_0577		ilvH	FALSE	0.044	1716.000	0.000	1.000		NA
5989178	5989179	Cj8421_0577	Cj8421_0578	ilvH	lpxD	TRUE	0.778	-3.000	0.052	1.000	N	NA
5989180	5989181	Cj8421_0579	Cj8421_0580	queA	mttB	TRUE	0.769	-7.000	0.036	NA	N	NA
5989181	5989182	Cj8421_0580	Cj8421_0581	mttB		TRUE	0.991	1.000	0.535	NA	Y	NA
5989182	5989183	Cj8421_0581	Cj8421_0582			FALSE	0.353	59.000	0.011	1.000	N	NA
5989184	5989185	Cj8421_0583	Cj8421_0584		lysC	TRUE	0.940	2.000	0.051	1.000	N	NA
5989185	5989186	Cj8421_0584	Cj8421_0585	lysC		TRUE	0.924	1.000	0.050	NA		NA
5989186	5989187	Cj8421_0585	Cj8421_0586			TRUE	0.540	60.000	0.053	NA		NA
5989187	5989188	Cj8421_0586	Cj8421_0587		folP	TRUE	0.940	2.000	0.054	1.000		NA
5989188	5989189	Cj8421_0587	Cj8421_0588	folP	ligA	TRUE	0.825	1.000	0.006	1.000	N	NA
5989189	5989190	Cj8421_0588	Cj8421_0589	ligA		TRUE	0.732	-34.000	0.003	NA		NA
5989190	5989191	Cj8421_0589	Cj8421_0590		tlyA	TRUE	0.774	4.000	0.005	NA		NA
5989191	5989192	Cj8421_0590	Cj8421_0591	tlyA	ribF	TRUE	0.898	-34.000	0.029	NA	N	NA
5989192	5989193	Cj8421_0591	Cj8421_0592	ribF		TRUE	0.928	-13.000	0.051	1.000	Y	NA
5989194	5989195	Cj8421_0593	Cj8421_0594			TRUE	0.935	-3.000	0.500	NA		NA
5989195	5989196	Cj8421_0594	Cj8421_0595			FALSE	0.367	58.000	0.017	NA		NA
5989196	5989197	Cj8421_0595	Cj8421_0596			TRUE	0.822	11.000	0.033	NA		NA
5989197	5989198	Cj8421_0596	Cj8421_0597		nth	TRUE	0.898	-3.000	0.004	0.004	N	NA
5989199	5989200	Cj8421_0598	Cj8421_0599	peb4cbf2	fba	TRUE	0.892	0.000	0.036	1.000	N	NA
5989200	5989201	Cj8421_0599	Cj8421_0600	fba		FALSE	0.282	95.000	0.027	1.000		NA
5989201	5989202	Cj8421_0600	Cj8421_0601			FALSE	0.447	184.000	0.250	1.000		NA
5989202	5989203	Cj8421_0601	Cj8421_0602			TRUE	0.884	-13.000	0.060	1.000	N	NA
5989204	5989205	Cj8421_0603	Cj8421_0604			TRUE	0.765	51.000	0.160	1.000		NA
5989205	5989206	Cj8421_0604	Cj8421_0605		dsbD	TRUE	0.877	-3.000	0.185	1.000		NA
5989207	5989208	Cj8421_0606	Cj8421_0607			TRUE	0.666	9.000	0.000	1.000		NA
5989208	5989209	Cj8421_0607	Cj8421_0608			TRUE	0.593	79.000	0.158	1.000		NA
5989209	5989210	Cj8421_0608	Cj8421_0609			TRUE	0.962	0.000	0.258	1.000	N	NA
5989210	5989211	Cj8421_0609	Cj8421_0610			TRUE	0.967	2.000	0.152	1.000	N	NA
5989212	5989213	Cj8421_0611	Cj8421_0612			TRUE	0.951	-13.000	0.280	1.000		NA
5989213	5989214	Cj8421_0612	Cj8421_0613			TRUE	0.969	1.000	0.244	NA		NA
5989214	5989215	Cj8421_0613	Cj8421_0614		cft	TRUE	0.633	43.000	0.047	NA	N	NA
5989216	5989217	Cj8421_0615	Cj8421_0616	pstS	pstC	TRUE	0.587	85.000	0.079	NA	Y	NA
5989217	5989218	Cj8421_0616	Cj8421_0617	pstC	pstA	TRUE	0.991	-3.000	0.485	0.004	Y	NA
5989218	5989219	Cj8421_0617	Cj8421_0618	pstA	pstB	TRUE	0.974	63.000	0.402	0.004	Y	NA
5989219	5989220	Cj8421_0618	Cj8421_0619	pstB		FALSE	0.153	62.000	0.000	NA		NA
5989220	5989221	Cj8421_0619	Cj8421_0620			TRUE	0.618	8.000	0.000	NA		NA
5989221	5989222	Cj8421_0620	Cj8421_0621			FALSE	0.116	202.000	0.017	NA		NA
5989222	5989223	Cj8421_0621	Cj8421_0622			TRUE	0.946	-39.000	0.085	NA		NA
5989223	5989224	Cj8421_0622	Cj8421_0623			TRUE	0.808	42.000	0.211	NA		NA
5989224	5989225	Cj8421_0623	Cj8421_0624		hypF	TRUE	0.806	-19.000	0.018	NA		NA
5989225	5989226	Cj8421_0624	Cj8421_0625	hypF	hypB	TRUE	0.621	78.000	0.064	1.000	Y	NA
5989226	5989227	Cj8421_0625	Cj8421_0626	hypB	hypC	TRUE	0.984	0.000	0.463	NA	Y	NA
5989227	5989228	Cj8421_0626	Cj8421_0627	hypC	hypD	TRUE	0.956	-16.000	0.123	NA	Y	NA
5989228	5989229	Cj8421_0627	Cj8421_0628	hypD	hypE	TRUE	0.794	-3.000	0.019	1.000	Y	NA
5989229	5989230	Cj8421_0628	Cj8421_0629	hypE	hypA	TRUE	0.924	0.000	0.080	1.000		NA
5989230	5989231	Cj8421_0629	Cj8421_0630	hypA		FALSE	0.095	95.000	0.000	1.000		NA
5989231	5989232	Cj8421_0630	Cj8421_0631			TRUE	0.984	-19.000	0.200	0.043		NA
5989233	5989234	Cj8421_0632	Cj8421_0633			TRUE	0.739	-7.000	0.024	1.000	N	NA
5989235	5989236	Cj8421_0634	Cj8421_0635	ilvC		TRUE	0.863	4.000	0.013	1.000		NA
5989236	5989237	Cj8421_0635	Cj8421_0636			TRUE	0.762	-10.000	0.022	1.000		NA
5989237	5989238	Cj8421_0636	Cj8421_0637			TRUE	0.823	-3.000	0.026	1.000	Y	NA
5989238	5989239	Cj8421_0637	Cj8421_0638			FALSE	0.454	29.000	0.008	NA	N	NA
5989240	5989241	Cj8421_0639	Cj8421_0640	mrsA	ppa	FALSE	0.409	42.000	0.006	1.000	N	NA
5989241	5989242	Cj8421_0640	Cj8421_0641	ppa	adk	TRUE	0.805	10.000	0.015	1.000	N	NA
5989242	5989243	Cj8421_0641	Cj8421_0642	adk	aspS	TRUE	0.696	-3.000	0.025	1.000	N	NA
5989244	5989245	Cj8421_0643	Cj8421_0644		recN	TRUE	0.919	0.000	0.066	1.000	N	NA
5989245	5989246	Cj8421_0644	Cj8421_0645	recN		FALSE	0.481	106.000	0.141	1.000	N	NA
5989246	5989247	Cj8421_0645	Cj8421_0646			TRUE	0.656	-9.000	0.013	NA	N	NA
5989247	5989248	Cj8421_0646	Cj8421_0647			TRUE	0.860	0.000	0.028	NA	N	NA
5989248	5989249	Cj8421_0647	Cj8421_0648			TRUE	0.975	-40.000	0.115	NA	Y	NA
5989249	5989250	Cj8421_0648	Cj8421_0649			TRUE	0.853	6.000	0.020	NA		NA
5989250	5989251	Cj8421_0649	Cj8421_0650			TRUE	0.723	-9.000	0.023	NA		NA
5989251	5989252	Cj8421_0650	Cj8421_0651			TRUE	0.768	-18.000	0.013	NA		NA
5989252	5989253	Cj8421_0651	Cj8421_0652			TRUE	0.729	-3.000	0.041	NA		NA
5989253	5989254	Cj8421_0652	Cj8421_0653			FALSE	0.491	-3.000	0.007	NA		NA
5989254	5989255	Cj8421_0653	Cj8421_0654		pbpC	TRUE	0.919	1.000	0.043	NA		NA
5989256	5989257	Cj8421_0655	Cj8421_0656			TRUE	0.886	16.000	0.051	1.000	Y	NA
5989257	5989258	Cj8421_0656	Cj8421_0657			FALSE	0.209	329.000	0.062	NA		NA
5989258	5989259	Cj8421_0657	Cj8421_0658			TRUE	0.735	27.000	0.062	NA		NA
5989259	5989260	Cj8421_0658	Cj8421_0659			TRUE	0.936	39.000	0.062	0.003		NA
5989260	5989261	Cj8421_0659	Cj8421_0660			TRUE	0.848	12.000	0.062	NA		NA
5989261	5989262	Cj8421_0660	Cj8421_0661			FALSE	0.230	198.000	0.062	NA		NA
5989262	5989263	Cj8421_0661	Cj8421_0662			TRUE	0.958	-7.000	0.667	NA		NA
5989263	5989264	Cj8421_0662	Cj8421_0663		era	TRUE	0.732	-13.000	0.015	NA		NA
5989264	5989265	Cj8421_0663	Cj8421_0664	era	hslU	FALSE	0.275	135.000	0.051	1.000		NA
5989265	5989266	Cj8421_0664	Cj8421_0665	hslU	hslV	TRUE	0.974	-3.000	0.752	1.000	Y	NA
5989266	5989267	Cj8421_0665	Cj8421_0666	hslV	rplI	TRUE	0.890	0.000	0.034	1.000	N	NA
5989267	5989268	Cj8421_0666	Cj8421_0667	rplI	argG	TRUE	0.661	13.000	0.009	1.000	N	NA
5989269	5989270	Cj8421_0668	Cj8421_0669			TRUE	0.536	-3.000	0.011	NA		NA
5989270	5989271	Cj8421_0669	Cj8421_0670			TRUE	0.903	-31.000	0.039	NA		NA
5989271	5989272	Cj8421_0670	Cj8421_0671		rpoN	TRUE	0.898	0.000	0.044	1.000		NA
5989272	5989273	Cj8421_0671	Cj8421_0672	rpoN	dcuB	FALSE	0.215	164.000	0.033	1.000		NA
5989273	5989274	Cj8421_0672	Cj8421_0677	dcuB	kdpD	FALSE	0.043	4709.000	0.000	1.000		NA
5989276	5989277	Cj8421_0679	Cj8421_0680			TRUE	0.969	-10.000	0.714	NA		NA
5989277	5989278	Cj8421_0680	Cj8421_0681			TRUE	0.904	-3.000	0.316	NA		NA
5989278	5989279	Cj8421_0681	Cj8421_0682		priA	TRUE	0.792	-18.000	0.016	NA	N	NA
5989283	5989284	Cj8421_0686	Cj8421_0687	pta	ackA	TRUE	0.926	14.000	0.103	1.000	Y	NA
5989287	5989288	Cj8421_0690	Cj8421_0691			TRUE	0.868	0.000	0.031	NA		NA
5989289	5989290	Cj8421_0692	Cj8421_0693		ftsA	FALSE	0.393	186.000	0.184	1.000		NA
5989290	5989291	Cj8421_0693	Cj8421_0694	ftsA	ftsZ	TRUE	0.920	16.000	0.114	1.000	Y	NA
5989291	5989292	Cj8421_0694	Cj8421_0695	ftsZ	flgG2	FALSE	0.080	156.000	0.002	1.000	N	NA
5989292	5989293	Cj8421_0695	Cj8421_0696	flgG2	flgG	TRUE	0.984	29.000	0.377	0.010	Y	NA
5989295	5989296	Cj8421_0698	Cj8421_0699			TRUE	0.783	-3.000	0.068	NA		NA
5989296	5989297	Cj8421_0699	Cj8421_0700		purE	TRUE	0.885	1.000	0.018	1.000	N	NA
5989297	5989298	Cj8421_0700	Cj8421_0701	purE		TRUE	0.800	10.000	0.019	NA		NA
5989298	5989299	Cj8421_0701	Cj8421_0702		glyQ	TRUE	0.659	12.000	0.011	NA		NA
5989299	5989300	Cj8421_0702	Cj8421_0703	glyQ		TRUE	0.845	-13.000	0.041	NA		NA
5989300	5989301	Cj8421_0703	Cj8421_0704			TRUE	0.962	10.000	0.342	NA		NA
5989301	5989302	Cj8421_0704	Cj8421_0705		kdtA	TRUE	0.832	-3.000	0.122	NA		NA
5989302	5989303	Cj8421_0705	Cj8421_0706	kdtA		FALSE	0.325	274.000	0.133	1.000		NA
5989303	5989304	Cj8421_0706	Cj8421_0707		ffh	FALSE	0.105	365.000	0.013	1.000		NA
5989304	5989305	Cj8421_0707	Cj8421_0708	ffh	rpsP	TRUE	0.682	89.000	0.361	1.000	N	NA
5989305	5989306	Cj8421_0708	Cj8421_0709	rpsP		TRUE	0.983	3.000	0.385	1.000		NA
5989306	5989307	Cj8421_0709	Cj8421_0710		rimM	TRUE	0.545	134.000	0.324	1.000		NA
5989307	5989308	Cj8421_0710	Cj8421_0711	rimM	trmD	TRUE	0.972	-3.000	0.672	1.000	Y	NA
5989308	5989309	Cj8421_0711	Cj8421_0712	trmD	rplS	TRUE	0.847	88.000	0.567	1.000	Y	NA
5989309	5989310	Cj8421_0712	Cj8421_0713	rplS		FALSE	0.091	133.000	0.003	1.000		NA
5989310	5989311	Cj8421_0713	Cj8421_0714			TRUE	0.619	24.000	0.018	1.000		NA
5989311	5989312	Cj8421_0714	Cj8421_0715			TRUE	0.613	-3.000	0.014	1.000	N	NA
5989312	5989313	Cj8421_0715	Cj8421_0716		dnaE	FALSE	0.062	448.000	0.002	1.000	N	NA
5989314	5989315	Cj8421_0717	Cj8421_0718		flaC	FALSE	0.427	36.000	0.009	NA		NA
5989315	5989316	Cj8421_0718	Cj8421_0719	flaC		TRUE	0.800	39.000	0.172	NA		NA
5989316	5989317	Cj8421_0719	Cj8421_0720			FALSE	0.204	151.000	0.033	NA		NA
5989317	5989318	Cj8421_0720	Cj8421_0721			TRUE	0.823	18.000	0.068	1.000	N	NA
5989318	5989319	Cj8421_0721	Cj8421_0723		mog	FALSE	0.048	680.000	0.000	1.000	N	NA
5989319	5989320	Cj8421_0723	Cj8421_0724	mog	corA	TRUE	0.598	21.000	0.011	1.000	N	NA
5989321	5989322	Cj8421_0725	Cj8421_0726			TRUE	0.874	11.000	0.073	NA		NA
5989322	5989323	Cj8421_0726	Cj8421_0727			TRUE	0.777	-3.000	0.065	NA		NA
5989323	5989324	Cj8421_0727	Cj8421_0728			TRUE	0.908	-3.000	0.290	1.000		NA
5989324	5989325	Cj8421_0728	Cj8421_0729			TRUE	0.996	1.000	0.774	0.041		NA
5989325	5989326	Cj8421_0729	Cj8421_0730			TRUE	0.996	4.000	0.360	0.041	Y	NA
5989326	5989327	Cj8421_0730	Cj8421_0731			TRUE	0.903	-3.000	0.111	1.000	Y	NA
5989329	5989330	Cj8421_0733	Cj8421_0736			FALSE	0.034	1863.000	0.000	NA		NA
5989330	5989331	Cj8421_0736	Cj8421_0743			FALSE	0.034	2660.000	0.000	NA		NA
5989333	5989334	Cj8421_1618	Cj8421_1619	pflA	nuoN	TRUE	0.653	22.000	0.020	1.000		NA
5989334	5989335	Cj8421_1619	Cj8421_1620	nuoN	nuoM	TRUE	0.976	-10.000	0.024	0.003	Y	NA
5989335	5989336	Cj8421_1620	Cj8421_1621	nuoM	nuoL	TRUE	0.994	2.000	0.056	0.003	Y	NA
5989336	5989337	Cj8421_1621	Cj8421_1622	nuoL	nuoK	TRUE	0.992	2.000	0.056	0.014	Y	NA
5989337	5989338	Cj8421_1622	Cj8421_1623	nuoK	nuoJ	TRUE	0.970	-3.000	0.064	0.006	Y	NA
5989338	5989339	Cj8421_1623	Cj8421_1624	nuoJ	nuoI	TRUE	0.988	-3.000	0.442	0.014	Y	NA
5989339	5989340	Cj8421_1624	Cj8421_1625	nuoI	nuoH	TRUE	0.996	10.000	0.500	0.014	Y	NA
5989340	5989341	Cj8421_1625	Cj8421_1626	nuoH	nuoG	TRUE	0.973	-7.000	0.065	0.014	Y	NA
5989341	5989342	Cj8421_1626	Cj8421_1627	nuoG		TRUE	0.981	-3.000	0.444	0.014		NA
5989342	5989343	Cj8421_1627	Cj8421_1628			TRUE	0.982	-3.000	0.464	0.014		NA
5989343	5989344	Cj8421_1628	Cj8421_1629		nuoD	TRUE	0.986	-3.000	0.650	0.014		NA
5989344	5989345	Cj8421_1629	Cj8421_1630	nuoD	nuoC	TRUE	0.998	2.000	0.650	0.014	Y	NA
5989345	5989346	Cj8421_1630	Cj8421_1631	nuoC	nuoB	TRUE	0.927	220.000	0.703	0.006	Y	NA
5989346	5989347	Cj8421_1631	Cj8421_1632	nuoB	nuoA	TRUE	0.997	-18.000	0.571	0.006	Y	NA
5989347	5989348	Cj8421_1632	Cj8421_1633	nuoA		FALSE	0.330	112.000	0.053	1.000	N	NA
5989348	5989349	Cj8421_1633	Cj8421_1634			TRUE	0.965	-7.000	0.039	0.024	Y	NA
5989349	5989350	Cj8421_1634	Cj8421_1635			TRUE	0.744	92.000	0.278	1.000	Y	NA
5989350	5989351	Cj8421_1635	Cj8421_1636			TRUE	0.995	-13.000	0.647	0.041	Y	NA
5989351	5989352	Cj8421_1636	Cj8421_1637			TRUE	0.995	0.000	0.412	0.041	Y	NA
5989352	5989353	Cj8421_1637	Cj8421_1638			FALSE	0.421	285.000	0.250	1.000	N	NA
5989355	5989356	Cj8421_1640	Cj8421_1641			TRUE	0.879	37.000	0.043	0.051	N	NA
5989357	5989358	Cj8421_1644	Cj8421_1645	infA	rpmJ	FALSE	0.325	172.000	0.104	1.000		NA
5989358	5989359	Cj8421_1645	Cj8421_1646	rpmJ	rpsM	TRUE	0.992	3.000	0.194	0.030		NA
5989359	5989360	Cj8421_1646	Cj8421_1647	rpsM	rpsK	TRUE	0.954	101.000	0.810	0.030	Y	NA
5989360	5989361	Cj8421_1647	Cj8421_1648	rpsK	rpsD	TRUE	0.985	28.000	0.509	0.041	Y	NA
5989361	5989362	Cj8421_1648	Cj8421_1649	rpsD	rpoA	TRUE	0.964	13.000	0.549	1.000	N	NA
5989362	5989363	Cj8421_1649	Cj8421_1650	rpoA	rplQ	TRUE	0.992	4.000	0.873	1.000	N	NA
5989363	5989364	Cj8421_1650	Cj8421_1651	rplQ	hisG	FALSE	0.085	173.000	0.004	1.000	N	NA
5989364	5989365	Cj8421_1651	Cj8421_1652	hisG	hisD	TRUE	0.994	8.000	0.171	0.009	Y	NA
5989365	5989366	Cj8421_1652	Cj8421_1653	hisD	hisB	TRUE	0.935	-3.000	0.010	0.009	Y	NA
5989366	5989367	Cj8421_1653	Cj8421_1654	hisB	hisH	TRUE	0.976	-3.000	0.128	0.009	Y	NA
5989367	5989368	Cj8421_1654	Cj8421_1655	hisH	hisA	TRUE	0.982	-3.000	0.210	0.009	Y	NA
5989368	5989369	Cj8421_1655	Cj8421_1656	hisA		TRUE	0.637	-15.000	0.004	NA		NA
5989369	5989370	Cj8421_1656	Cj8421_1657		hisF	TRUE	0.744	1.000	0.003	NA		NA
5989370	5989371	Cj8421_1657	Cj8421_1658	hisF	hisI	TRUE	0.998	2.000	0.430	0.009	Y	NA
5989372	5989373	Cj8421_1659	Cj8421_1660	dapD	mrp	TRUE	0.716	26.000	0.036	1.000	N	NA
5989374	5989375	Cj8421_1661	Cj8421_1662			TRUE	0.709	-3.000	0.027	1.000	N	NA
