Gene1	Gene2	SysName1	SysName2	Name1	Name2	bOp	pOp	Sep	MOGScore	GOScore	COGSim	ExprSim
3660257	3660258	C8J_0034	C8J_0035			TRUE	0.958	2.000	0.222	NA		NA
3660258	3660259	C8J_0035	C8J_0036			FALSE	0.413	22.000	0.000	NA		NA
3660260	3660261	C8J_0037	C8J_0038			TRUE	0.695	-3.000	0.019	NA		NA
3660263	3660264	C8J_0040	C8J_0041			FALSE	0.299	178.000	0.182	NA		NA
3660264	3660265	C8J_0041	C8J_0042		typA	TRUE	0.707	0.000	0.006	NA		NA
3660266	3660267	C8J_0043	C8J_0044			TRUE	0.887	21.000	0.500	1.000		NA
3660267	3660268	C8J_0044	C8J_0045		flgD	FALSE	0.400	54.000	0.053	NA		NA
3660268	3660269	C8J_0045	C8J_0046	flgD	flgE	TRUE	0.983	4.000	0.341	NA	Y	NA
3660270	3660271	C8J_0047	C8J_0048			TRUE	0.979	1.000	0.714	NA		NA
3660273	3660274	C8J_0050	C8J_0051	trmU		TRUE	0.738	0.000	0.012	NA		NA
3660274	3660275	C8J_0051	C8J_0052		fliY	FALSE	0.355	69.000	0.085	NA		NA
3660275	3660276	C8J_0052	C8J_0053	fliY	fliM	TRUE	0.994	-3.000	0.142	0.003	Y	NA
3660276	3660277	C8J_0053	C8J_0054	fliM	fliA	TRUE	0.920	0.000	0.118	1.000	N	NA
3660277	3660278	C8J_0054	C8J_0055	fliA		TRUE	0.870	-19.000	0.112	NA		NA
3660278	3660279	C8J_0055	C8J_0056			TRUE	0.782	19.000	0.159	NA		NA
3660279	3660280	C8J_0056	C8J_0057		flhF	TRUE	0.945	-7.000	0.382	1.000	N	NA
3660280	3660281	C8J_0057	C8J_0058	flhF	folK	TRUE	0.825	10.000	0.035	1.000	N	NA
3660281	3660282	C8J_0058	C8J_0059	folK	aroQ	TRUE	0.827	3.000	0.009	1.000	N	NA
3660283	3660284	C8J_0060	C8J_0061		sppA	TRUE	0.812	-12.000	0.035	1.000	N	NA
3660284	3660285	C8J_0061	C8J_0062	sppA		FALSE	0.116	79.000	0.009	NA		NA
3660286	3660287	C8J_0063	C8J_0064			TRUE	0.722	61.000	0.667	NA		NA
3660287	3660288	C8J_0064	C8J_0065			TRUE	0.998	3.000	0.667	0.015	Y	NA
3660288	3660289	C8J_0065	C8J_0066			FALSE	0.122	179.000	0.022	1.000		NA
3660289	3660290	C8J_0066	C8J_0067			TRUE	0.992	-7.000	0.209	0.002		NA
3660290	3660291	C8J_0067	C8J_0068			TRUE	0.979	-3.000	0.657	1.000	Y	NA
3660291	3660292	C8J_0068	C8J_0069		lctP	FALSE	0.402	123.000	0.075	1.000	Y	NA
3660292	3660293	C8J_0069	C8J_0070	lctP	cdtC	FALSE	0.274	172.000	0.125	1.000		NA
3660293	3660294	C8J_0070	C8J_0071	cdtC	cdtB	TRUE	0.993	11.000	0.500	0.003		NA
3660294	3660295	C8J_0071	C8J_0072	cdtB	cdtA	TRUE	0.993	-3.000	0.421	0.003		NA
3660296	3660297	C8J_0073	C8J_0074		cydA	TRUE	0.983	1.000	0.887	NA		NA
3660297	3660298	C8J_0074	C8J_0075	cydA	cydB	TRUE	0.997	0.000	0.962	0.062	Y	NA
3660298	3660299	C8J_0075	C8J_0076	cydB		TRUE	0.864	10.000	0.078	NA		NA
3660300	3660301	C8J_0077	C8J_0078		ung	FALSE	0.098	120.000	0.011	1.000	N	NA
3660302	3660303	C8J_0079	C8J_0081	aspA		TRUE	0.792	17.000	0.127	1.000		NA
3660303	3660304	C8J_0081	C8J_0082			FALSE	0.136	108.000	0.027	NA		NA
3660304	3660305	C8J_0082	C8J_0083			TRUE	0.942	10.000	0.372	NA		NA
3660305	3660306	C8J_0083	C8J_0084			TRUE	0.865	24.000	0.516	NA		NA
3660306	3660307	C8J_0084	C8J_0085			FALSE	0.295	82.000	0.087	NA		NA
3660307	3660308	C8J_0085	C8J_0086			TRUE	0.947	10.000	0.414	NA		NA
3660308	3660309	C8J_0086	C8J_0087		rplU	FALSE	0.071	159.000	0.005	NA		NA
3660309	3660310	C8J_0087	C8J_0088	rplU	rpmA	TRUE	0.994	11.000	0.667	0.033	Y	NA
3660310	3660311	C8J_0088	C8J_0089	rpmA		FALSE	0.440	109.000	0.335	1.000		NA
3660311	3660312	C8J_0089	C8J_0090		proB	FALSE	0.348	123.000	0.206	1.000		NA
3660312	3660313	C8J_0090	C8J_0091	proB	fmt	FALSE	0.164	74.000	0.014	1.000	N	NA
3660313	3660314	C8J_0091	C8J_0092	fmt		TRUE	0.785	-19.000	0.029	1.000	N	NA
3660314	3660315	C8J_0092	C8J_0093			TRUE	0.811	-3.000	0.040	1.000	N	NA
3660315	3660316	C8J_0093	C8J_0094			TRUE	0.981	6.000	0.827	1.000	N	NA
3660316	3660317	C8J_0094	C8J_0095		atpF'	FALSE	0.331	61.000	0.037	1.000	N	NA
3660317	3660318	C8J_0095	C8J_0096	atpF'	atpF	TRUE	0.989	11.000	0.110	0.008	Y	NA
3660318	3660319	C8J_0096	C8J_0097	atpF	atpH	TRUE	0.996	3.000	0.132	0.008	Y	NA
3660319	3660320	C8J_0097	C8J_0098	atpH	atpA	TRUE	0.995	14.000	0.864	0.008	Y	NA
3660320	3660321	C8J_0098	C8J_0099	atpA	atpG	TRUE	0.998	9.000	0.846	0.008	Y	NA
3660321	3660322	C8J_0099	C8J_0100	atpG	atpD	TRUE	0.991	25.000	0.724	0.008	Y	NA
3660322	3660323	C8J_0100	C8J_0101	atpD	atpC	TRUE	0.999	4.000	0.837	0.008	Y	NA
3660323	3660324	C8J_0101	C8J_0102	atpC	exbB3	TRUE	0.861	0.000	0.036	1.000	N	NA
3660324	3660325	C8J_0102	C8J_0103	exbB3		TRUE	0.997	9.000	0.944	0.057	Y	NA
3660325	3660326	C8J_0103	C8J_0104			TRUE	0.969	3.000	0.343	NA		NA
3660326	3660327	C8J_0104	C8J_0105			TRUE	0.920	10.000	0.213	NA		NA
3660327	3660328	C8J_0105	C8J_0106		pal	TRUE	0.677	77.000	0.702	1.000	N	NA
3660328	3660329	C8J_0106	C8J_0107	pal		TRUE	0.983	4.000	0.794	1.000		NA
3660329	3660330	C8J_0107	C8J_0108			TRUE	0.920	14.000	0.543	1.000		NA
3660330	3660331	C8J_0108	C8J_0109		fabD	TRUE	0.689	-96.000	0.013	1.000	N	NA
3660331	3660332	C8J_0109	C8J_0110	fabD	pfs	TRUE	0.863	0.000	0.037	1.000	N	NA
3660332	3660333	C8J_0110	C8J_0111	pfs		TRUE	0.794	-3.000	0.042	NA	N	NA
3660333	3660334	C8J_0111	C8J_0112			TRUE	0.761	5.000	0.009	NA	N	NA
3660334	3660335	C8J_0112	C8J_0113			TRUE	0.714	0.000	0.007	NA		NA
3660335	3660336	C8J_0113	C8J_0114			FALSE	0.612	-3.000	0.003	NA		NA
3660336	3660337	C8J_0114	C8J_0115			FALSE	0.110	86.000	0.000	NA		NA
3660338	3660339	C8J_0116	C8J_0117	dusB		TRUE	0.707	-3.000	0.021	NA		NA
3660339	3660340	C8J_0117	C8J_0118			TRUE	0.952	-10.000	0.523	NA		NA
3660340	3660341	C8J_0118	C8J_0119			TRUE	0.686	12.000	0.029	NA		NA
3660341	3660342	C8J_0119	C8J_0120		accD	TRUE	0.888	2.000	0.035	NA		NA
3660342	3660343	C8J_0120	C8J_0121	accD		TRUE	0.786	9.000	0.016	1.000	N	NA
3660343	3660344	C8J_0121	C8J_0122			TRUE	0.751	0.000	0.008	1.000	N	NA
3660345	3660346	C8J_0123	C8J_0124	tyrA		FALSE	0.147	80.000	0.013	1.000	N	NA
3660346	3660347	C8J_0124	C8J_0125		lpxC	TRUE	0.918	0.000	0.022	1.000	Y	NA
3660347	3660348	C8J_0125	C8J_0126	lpxC		TRUE	0.714	12.000	0.035	NA	N	NA
3660348	3660349	C8J_0126	C8J_0127		thrB	TRUE	0.838	9.000	0.032	NA	N	NA
3660349	3660350	C8J_0127	C8J_0128	thrB		FALSE	0.575	25.000	0.044	NA	N	NA
3660350	3660351	C8J_0128	C8J_0129		infB	TRUE	0.901	-13.000	0.171	NA	N	NA
3660351	3660352	C8J_0129	C8J_0130	infB		TRUE	0.976	-3.000	0.530	1.000	Y	NA
3660352	3660353	C8J_0130	C8J_0131			TRUE	0.785	-10.000	0.033	NA		NA
3660354	3660355	C8J_0132	C8J_0133			TRUE	0.981	-13.000	0.250	0.047		NA
3660357	3660358	C8J_0135	C8J_0136			TRUE	0.980	-7.000	0.616	1.000	Y	NA
3660358	3660359	C8J_0136	C8J_0137			TRUE	0.961	13.000	0.509	1.000	Y	NA
3660360	3660361	C8J_0138	C8J_0139			FALSE	0.082	135.000	0.000	NA		NA
3660362	3660363	C8J_0140	C8J_0141			FALSE	0.323	35.000	0.000	NA		NA
3660363	3660364	C8J_0141	C8J_0142			FALSE	0.603	11.000	0.000	NA		NA
3660364	3660365	C8J_0142	C8J_0143		trxB	FALSE	0.082	243.000	0.000	NA		NA
3660365	3660366	C8J_0143	C8J_0144	trxB	trx	FALSE	0.321	134.000	0.035	1.000	Y	NA
3660366	3660367	C8J_0144	C8J_0145	trx		FALSE	0.314	57.000	0.027	1.000	N	NA
3660367	3660368	C8J_0145	C8J_0146		hom	TRUE	0.744	0.000	0.003	1.000	N	NA
3660368	3660369	C8J_0146	C8J_0147	hom		TRUE	0.923	4.000	0.009	1.000	Y	NA
3660369	3660370	C8J_0147	C8J_0148			TRUE	0.809	12.000	0.098	NA		NA
3660370	3660371	C8J_0148	C8J_0149			TRUE	0.970	-6.000	0.882	NA		NA
3660371	3660372	C8J_0149	C8J_0150			TRUE	0.785	-7.000	0.033	NA		NA
3660372	3660373	C8J_0150	C8J_0151			TRUE	0.670	14.000	0.031	1.000		NA
3660373	3660374	C8J_0151	C8J_0152		rpmE	TRUE	0.897	3.000	0.031	1.000		NA
3660374	3660375	C8J_0152	C8J_0153	rpmE		FALSE	0.167	79.000	0.023	NA		NA
3660375	3660376	C8J_0153	C8J_0154			TRUE	0.921	2.000	0.070	NA		NA
3660376	3660377	C8J_0154	C8J_0155			TRUE	0.949	0.000	0.300	NA		NA
3660377	3660378	C8J_0155	C8J_0156			TRUE	0.766	0.000	0.011	1.000		NA
3660378	3660379	C8J_0156	C8J_0157			TRUE	0.894	-3.000	0.139	1.000	N	NA
3660379	3660380	C8J_0157	C8J_0158		moaA	TRUE	0.890	3.000	0.028	1.000	N	NA
3660380	3660381	C8J_0158	C8J_0159	moaA		TRUE	0.728	13.000	0.042	1.000		NA
3660381	3660382	C8J_0159	C8J_0160			TRUE	0.945	-3.000	0.476	NA		NA
3660382	3660383	C8J_0160	C8J_0161			TRUE	0.869	-9.000	0.100	NA		NA
3660389	3660390	C8J_0166	C8J_0167			FALSE	0.611	36.000	0.014	1.000	Y	NA
3660390	3660391	C8J_0167	C8J_0168			TRUE	0.956	-13.000	0.529	1.000	N	NA
3660391	3660392	C8J_0168	C8J_0169			TRUE	0.996	0.000	0.618	0.047	Y	NA
3660392	3660393	C8J_0169	C8J_0170			TRUE	0.858	11.000	0.130	NA		NA
3660394	3660395	C8J_0171	C8J_0172			FALSE	0.290	99.000	0.103	1.000		NA
3660396	3660397	C8J_0173	C8J_0174			TRUE	0.704	10.000	0.009	1.000		NA
3660397	3660398	C8J_0174	C8J_0175			TRUE	0.860	-7.000	0.009	1.000	Y	NA
3660398	3660399	C8J_0175	C8J_0176		purN	FALSE	0.153	72.000	0.009	1.000	N	NA
3660399	3660400	C8J_0176	C8J_0177	purN		TRUE	0.678	-9.000	0.014	NA	N	NA
3660400	3660401	C8J_0177	C8J_0178			TRUE	0.621	-16.000	0.004	NA		NA
3660401	3660402	C8J_0178	C8J_0179			TRUE	0.787	2.000	0.007	NA		NA
3660402	3660403	C8J_0179	C8J_0180		def	TRUE	0.835	-3.000	0.054	1.000	N	NA
3660403	3660404	C8J_0180	C8J_0181	def	clpP	FALSE	0.477	36.000	0.030	1.000	N	NA
3660404	3660405	C8J_0181	C8J_0182	clpP	tig	TRUE	0.979	0.000	0.351	1.000	Y	NA
3660406	3660407	C8J_0183	C8J_0184	folE	fliI	TRUE	0.989	0.000	0.378	0.062	N	NA
3660408	3660409	C8J_0185	C8J_0186	purF	dapB	TRUE	0.869	2.000	0.022	1.000	N	NA
3660409	3660410	C8J_0186	C8J_0187	dapB		FALSE	0.178	63.000	0.003	1.000	N	NA
3660410	3660411	C8J_0187	C8J_0188			TRUE	0.705	0.000	0.005	NA		NA
3660411	3660412	C8J_0188	C8J_0189			FALSE	0.542	135.000	0.750	NA		NA
3660412	3660413	C8J_0189	C8J_0190			FALSE	0.404	64.000	0.100	NA		NA
3660413	3660414	C8J_0190	C8J_0191			TRUE	0.901	-70.000	0.200	NA		NA
3660415	3660416	C8J_0192	C8J_0193			FALSE	0.130	187.000	0.029	NA		NA
3660416	3660417	C8J_0193	C8J_0194			FALSE	0.249	74.000	0.043	NA		NA
3660417	3660418	C8J_0194	C8J_0195		thrS	FALSE	0.213	132.000	0.063	1.000	N	NA
3660418	3660419	C8J_0195	C8J_0196	thrS	infC	TRUE	0.923	-3.000	0.060	1.000	Y	NA
3660419	3660420	C8J_0196	C8J_0197	infC		FALSE	0.309	39.000	0.004	1.000	N	NA
3660420	3660421	C8J_0197	C8J_0198			FALSE	0.332	40.000	0.000	1.000		NA
3660421	3660422	C8J_0198	C8J_0199			FALSE	0.592	149.000	0.000	0.003		NA
3660422	3660423	C8J_0199	C8J_0200			FALSE	0.097	98.000	0.000	NA		NA
3660423	3660424	C8J_0200	C8J_0201			FALSE	0.151	69.000	0.000	NA		NA
3660424	3660425	C8J_0201	C8J_0202		argC	FALSE	0.135	82.000	0.000	1.000		NA
3660425	3660426	C8J_0202	C8J_0203	argC		TRUE	0.753	10.000	0.019	1.000		NA
3660426	3660427	C8J_0203	C8J_0204		argB	TRUE	0.694	10.000	0.006	1.000		NA
3660427	3660428	C8J_0204	C8J_0205	argB	argD	TRUE	0.949	4.000	0.030	1.000	Y	NA
3660431	3660432	C8J_0208	C8J_0209		nrdB	TRUE	0.833	-13.000	0.048	1.000	N	NA
3660432	3660433	C8J_0209	C8J_0210	nrdB		FALSE	0.557	14.000	0.019	NA		NA
3660433	3660434	C8J_0210	C8J_0211		pyrE	TRUE	0.844	1.000	0.025	NA		NA
3660434	3660435	C8J_0211	C8J_0212	pyrE	frr	TRUE	0.884	3.000	0.026	1.000	N	NA
3660435	3660436	C8J_0212	C8J_0213	frr	secG	FALSE	0.556	16.000	0.017	1.000	N	NA
3660436	3660437	C8J_0213	C8J_0214	secG		FALSE	0.085	104.000	0.007	NA		NA
3660438	3660439	C8J_0215	C8J_0216	cynT		TRUE	0.865	-3.000	0.105	NA	N	NA
3660440	3660441	C8J_0217	C8J_0218			TRUE	0.858	10.000	0.056	1.000	N	NA
3660441	3660442	C8J_0218	C8J_0219			FALSE	0.191	178.000	0.052	1.000	N	NA
3660442	3660443	C8J_0219	C8J_0220			FALSE	0.433	137.000	0.429	NA		NA
3660444	3660445	C8J_0221	C8J_0222	rpmI		TRUE	0.946	94.000	0.928	0.032	Y	NA
3660446	3660447	C8J_0223	C8J_0224			FALSE	0.235	162.000	0.105	NA		NA
3660448	3660449	C8J_0225	C8J_0226			TRUE	0.788	31.000	0.333	NA		NA
3660450	3660451	C8J_0227	C8J_0228			TRUE	0.968	3.000	0.333	NA		NA
3660452	3660453	C8J_0229	C8J_0230	moaC		TRUE	0.824	-22.000	0.057	NA		NA
3660453	3660454	C8J_0230	C8J_0231			TRUE	0.694	14.000	0.047	NA		NA
3660456	3660457	C8J_0233	C8J_0234		dgkA	TRUE	0.892	-3.000	0.136	1.000		NA
3660457	3660458	C8J_0234	C8J_0235	dgkA		TRUE	0.926	-3.000	0.273	1.000		NA
3660458	3660459	C8J_0235	C8J_0236		pyrC	TRUE	0.684	-10.000	0.009	1.000		NA
3660460	3660461	C8J_0237	C8J_0238			FALSE	0.539	56.000	0.154	NA		NA
3660461	3660462	C8J_0238	C8J_0239			FALSE	0.409	80.000	0.154	1.000		NA
3660464	3660465	C8J_0241	C8J_0242			TRUE	0.984	11.000	0.148	0.060	Y	NA
3660465	3660466	C8J_0242	C8J_0243			FALSE	0.085	481.000	0.000	NA		NA
3660466	3660467	C8J_0243	C8J_0244			TRUE	0.978	0.000	0.867	NA		NA
3660467	3660468	C8J_0244	C8J_0245			TRUE	0.763	13.000	0.075	NA		NA
3660468	3660469	C8J_0245	C8J_0246		ilvE	TRUE	0.789	13.000	0.098	NA	N	NA
3660470	3660471	C8J_0247	C8J_0248			TRUE	0.666	-3.000	0.008	1.000		NA
3660471	3660472	C8J_0248	C8J_0249			TRUE	0.708	0.000	0.006	NA		NA
3660472	3660473	C8J_0249	C8J_0250		fabZ	FALSE	0.175	95.000	0.035	NA		NA
3660473	3660474	C8J_0250	C8J_0251	fabZ	lpxA	TRUE	0.949	0.000	0.264	1.000	N	NA
3660474	3660475	C8J_0251	C8J_0252	lpxA	clpX	TRUE	0.782	-7.000	0.027	1.000	N	NA
3660475	3660476	C8J_0252	C8J_0253	clpX	mreB	TRUE	0.735	12.000	0.034	1.000	N	NA
3660476	3660477	C8J_0253	C8J_0254	mreB		TRUE	0.965	-10.000	0.689	1.000	N	NA
3660477	3660478	C8J_0254	C8J_0255		carB	FALSE	0.108	260.000	0.016	1.000	N	NA
3660478	3660479	C8J_0255	C8J_0256	carB		TRUE	0.671	-3.000	0.016	NA	N	NA
3660480	3660481	C8J_0257	C8J_0258	tal	serB	TRUE	0.844	0.000	0.029	1.000	N	NA
3660481	3660482	C8J_0258	C8J_0259	serB	cheW	TRUE	0.782	0.000	0.015	1.000	N	NA
3660482	3660483	C8J_0259	C8J_0260	cheW	cheA	TRUE	0.995	5.000	0.137	0.016	Y	NA
3660483	3660484	C8J_0260	C8J_0261	cheA	cheV	TRUE	0.996	4.000	0.147	0.009	Y	NA
3660484	3660485	C8J_0261	C8J_0262	cheV		TRUE	0.843	-7.000	0.065	NA		NA
3660485	3660486	C8J_0262	C8J_0263		greA	FALSE	0.083	151.000	0.012	NA		NA
3660486	3660487	C8J_0263	C8J_0264	greA	lpxB	TRUE	0.754	12.000	0.042	1.000	N	NA
3660487	3660488	C8J_0264	C8J_0265	lpxB		TRUE	0.654	-3.000	0.003	1.000		NA
3660488	3660489	C8J_0265	C8J_0266			FALSE	0.097	127.000	0.000	1.000		NA
3660489	3660490	C8J_0266	C8J_0267			TRUE	0.830	2.000	0.000	1.000		NA
3660490	3660491	C8J_0267	C8J_0268			FALSE	0.098	356.000	0.000	1.000		NA
3660491	3660492	C8J_0268	C8J_0269			TRUE	0.672	142.000	0.182	0.046		NA
3660493	3660494	C8J_0270	C8J_0271	surE		TRUE	0.838	-7.000	0.051	1.000		NA
3660494	3660495	C8J_0271	C8J_0272			TRUE	0.670	-16.000	0.007	1.000		NA
3660496	3660497	C8J_0273	C8J_0274	panD	panC	TRUE	0.968	-3.000	0.342	1.000	Y	NA
3660497	3660498	C8J_0274	C8J_0275	panC	panB	TRUE	0.996	11.000	0.395	0.002	Y	NA
3660500	3660501	C8J_0277	C8J_0278	modC	modB	TRUE	0.965	-3.000	0.286	1.000	Y	NA
3660501	3660502	C8J_0278	C8J_0279	modB		TRUE	0.893	-7.000	0.122	1.000		NA
3660502	3660503	C8J_0279	C8J_0280		modA	TRUE	0.872	-3.000	0.098	1.000		NA
3660503	3660504	C8J_0280	C8J_0281	modA	bioC	FALSE	0.254	51.000	0.008	1.000		NA
3660504	3660505	C8J_0281	C8J_0282	bioC		TRUE	0.833	-3.000	0.065	NA		NA
3660505	3660506	C8J_0282	C8J_0283		bioF	TRUE	0.936	-3.000	0.389	NA		NA
3660508	3660509	C8J_0285	C8J_0286	bioD		TRUE	0.811	10.000	0.030	1.000	N	NA
3660509	3660510	C8J_0286	C8J_0287			TRUE	0.997	3.000	0.444	0.079	Y	NA
3660511	3660512	C8J_0288	C8J_0289		pth	TRUE	0.993	-3.000	0.496	0.049	Y	NA
3660512	3660513	C8J_0289	C8J_0290	pth		TRUE	0.893	2.000	0.031	1.000		NA
3660513	3660514	C8J_0290	C8J_0291		lysA	FALSE	0.361	44.000	0.021	1.000		NA
3660514	3660515	C8J_0291	C8J_0292	lysA		TRUE	0.841	2.000	0.015	1.000	N	NA
3660515	3660516	C8J_0292	C8J_0293		pheA	TRUE	0.752	-12.000	0.021	1.000	N	NA
3660516	3660517	C8J_0293	C8J_0294	pheA	hisC	TRUE	0.900	-10.000	0.028	1.000	Y	NA
3660517	3660518	C8J_0294	C8J_0295	hisC	fliF	FALSE	0.510	52.000	0.084	1.000	N	NA
3660518	3660519	C8J_0295	C8J_0296	fliF	fliG	TRUE	0.997	0.000	0.477	0.013	Y	NA
3660519	3660520	C8J_0296	C8J_0297	fliG	fliH	TRUE	0.996	8.000	0.308	0.009	Y	NA
3660520	3660521	C8J_0297	C8J_0298	fliH	dxs	TRUE	0.842	-7.000	0.052	1.000	N	NA
3660521	3660522	C8J_0298	C8J_0299	dxs		FALSE	0.143	86.000	0.017	1.000	N	NA
3660522	3660523	C8J_0299	C8J_0300			FALSE	0.398	46.000	0.033	NA		NA
3660523	3660524	C8J_0300	C8J_0301		ubiE	TRUE	0.795	3.000	0.008	NA		NA
3660524	3660525	C8J_0301	C8J_0302	ubiE	xseA	TRUE	0.705	-3.000	0.016	1.000	N	NA
3660525	3660526	C8J_0302	C8J_0303	xseA	serC	TRUE	0.709	10.000	0.010	1.000	N	NA
3660526	3660527	C8J_0303	C8J_0304	serC		TRUE	0.614	-3.000	0.004	NA	N	NA
3660528	3660529	C8J_0305	C8J_0306	fabH	plsX	TRUE	0.989	-7.000	0.058	0.008	Y	NA
3660529	3660530	C8J_0306	C8J_0307	plsX		TRUE	0.967	6.000	0.418	1.000		NA
3660530	3660531	C8J_0307	C8J_0308			FALSE	0.536	24.000	0.032	NA		NA
3660531	3660532	C8J_0308	C8J_0309		ndk	TRUE	0.871	1.000	0.033	NA		NA
3660532	3660533	C8J_0309	C8J_0310	ndk	fdxA	FALSE	0.110	113.000	0.015	1.000		NA
3660534	3660535	C8J_0311	C8J_0312	ahpC	flhB	FALSE	0.091	119.000	0.006	1.000	N	NA
3660536	3660537	C8J_0313	C8J_0314		motA	TRUE	0.975	3.000	0.119	1.000	Y	NA
3660537	3660538	C8J_0314	C8J_0315	motA	polA	FALSE	0.492	16.000	0.006	1.000	N	NA
3660539	3660540	C8J_0316	C8J_0317			TRUE	0.859	-3.000	0.097	NA	N	NA
3660541	3660542	C8J_0318	C8J_0319		uvrA	TRUE	0.747	5.000	0.002	NA		NA
3660542	3660543	C8J_0319	C8J_0320	uvrA		FALSE	0.141	73.000	0.003	1.000		NA
3660544	3660545	C8J_0321	C8J_0322		trpE	FALSE	0.089	165.000	0.016	NA		NA
3660545	3660546	C8J_0322	C8J_0323	trpE	trpD	TRUE	0.987	-3.000	0.019	0.002	Y	NA
3660546	3660547	C8J_0323	C8J_0324	trpD	trpF	TRUE	0.923	-13.000	0.052	1.000	Y	NA
3660547	3660548	C8J_0324	C8J_0325	trpF	trpB	TRUE	0.996	-3.000	0.375	0.003	Y	NA
3660548	3660549	C8J_0325	C8J_0326	trpB	trpA	TRUE	0.996	-7.000	0.248	0.002	Y	NA
3660549	3660550	C8J_0326	C8J_0327	trpA		FALSE	0.163	71.000	0.017	NA		NA
3660550	3660551	C8J_0327	C8J_0328		fliN	TRUE	0.969	0.000	0.625	NA		NA
3660551	3660552	C8J_0328	C8J_0329	fliN		TRUE	0.974	1.000	0.531	NA		NA
3660553	3660554	C8J_0330	C8J_0331		fdxB	TRUE	0.978	0.000	0.806	1.000		NA
3660554	3660555	C8J_0331	C8J_0332	fdxB		FALSE	0.352	113.000	0.200	1.000		NA
3660555	3660556	C8J_0332	C8J_0333			FALSE	0.258	79.000	0.043	1.000	N	NA
3660556	3660557	C8J_0333	C8J_0334			TRUE	0.816	-15.000	0.040	1.000		NA
3660558	3660559	C8J_0335	C8J_0336			FALSE	0.104	94.000	0.004	1.000	N	NA
3660559	3660560	C8J_0336	C8J_0337		lspA	TRUE	0.826	-7.000	0.042	1.000	N	NA
3660560	3660561	C8J_0337	C8J_0338	lspA		TRUE	0.709	-16.000	0.020	NA		NA
3660564	3660565	C8J_0341	C8J_0342	cmeC	cmeB	TRUE	0.982	-7.000	0.241	0.046	N	NA
3660565	3660566	C8J_0342	C8J_0343	cmeB	cmeA	TRUE	0.981	0.000	0.945	1.000	N	NA
3660566	3660567	C8J_0343	C8J_0344	cmeA		FALSE	0.343	95.000	0.145	1.000		NA
3660567	3660568	C8J_0344	C8J_0345			TRUE	0.969	-13.000	0.818	1.000		NA
3660569	3660570	C8J_0346	C8J_0347	rpsU		FALSE	0.088	117.000	0.012	NA		NA
3660570	3660571	C8J_0347	C8J_0348			TRUE	0.967	10.000	0.763	NA		NA
3660571	3660572	C8J_0348	C8J_0349			TRUE	0.946	3.000	0.118	1.000	N	NA
