Gene1	Gene2	SysName1	SysName2	Name1	Name2	bOp	pOp	Sep	MOGScore	GOScore	COGSim	ExprSim
2735281	2735282	CJJ26094_1388	CJJ26094_1387		flaA	TRUE	0.613	83.000	0.667	NA		NA
2735282	2735283	CJJ26094_1387	CJJ26094_1386	flaA	flaB	TRUE	0.933	139.000	1.000	0.003	Y	NA
2735284	2735285	CJJ26094_1385	CJJ26094_1384			TRUE	0.605	-13.000	0.000	NA		NA
2735285	2735286	CJJ26094_1384	CJJ26094_1383			TRUE	0.603	-16.000	0.000	NA		NA
2735286	2735287	CJJ26094_1383	CJJ26094_1382			TRUE	0.655	16.000	0.000	NA		NA
2735287	2735288	CJJ26094_1382	CJJ26094_1381			TRUE	0.597	-43.000	0.000	NA		NA
2735288	2735289	CJJ26094_1381	CJJ26094_1380			TRUE	0.603	-16.000	0.000	NA		NA
2735289	2735290	CJJ26094_1380	CJJ26094_1379		neuB	TRUE	0.647	-3.000	0.012	NA		NA
2735291	2735292	CJJ26094_1378	CJJ26094_1377		hisH-1	TRUE	0.931	-3.000	0.625	NA	N	NA
2735292	2735293	CJJ26094_1377	CJJ26094_1375	hisH-1	hisF-1	TRUE	0.985	1.000	0.011	0.009	Y	NA
2735294	2735295	CJJ26094_1376	CJJ26094_1374			TRUE	0.849	-3.000	0.137	NA	N	NA
2735295	2735296	CJJ26094_1374	CJJ26094_1373			TRUE	0.645	-16.000	0.016	NA		NA
2735296	2735297	CJJ26094_1373	CJJ26094_1372			FALSE	0.325	51.000	0.000	NA		NA
2735297	2735298	CJJ26094_1372	CJJ26094_1371			TRUE	0.702	13.000	0.000	NA		NA
2735298	2735299	CJJ26094_1371	CJJ26094_1370		neuA	FALSE	0.492	30.000	0.000	NA		NA
2735301	2735302	CJJ26094_1369	CJJ26094_1367			TRUE	0.951	3.000	0.138	NA		NA
2735302	2735303	CJJ26094_1367	CJJ26094_1366			TRUE	0.915	0.000	0.103	1.000		NA
2735303	2735304	CJJ26094_1366	CJJ26094_1365			TRUE	0.946	-13.000	0.093	0.042		NA
2735306	2735307	CJJ26094_1363	CJJ26094_1362			TRUE	0.935	0.000	0.188	1.000		NA
2735307	2735308	CJJ26094_1362	CJJ26094_1361			TRUE	0.875	-10.000	0.250	NA	N	NA
2735308	2735309	CJJ26094_1361	CJJ26094_1360			TRUE	0.608	-3.000	0.005	NA		NA
2735309	2735310	CJJ26094_1360	CJJ26094_1359			TRUE	0.605	-7.000	0.007	NA		NA
2735310	2735311	CJJ26094_1359	CJJ26094_1358			TRUE	0.645	-3.000	0.012	NA		NA
2735311	2735312	CJJ26094_1358	CJJ26094_1357			TRUE	0.881	32.000	0.600	NA		NA
2735312	2735313	CJJ26094_1357	CJJ26094_1356			TRUE	0.935	-3.000	0.667	NA		NA
2735313	2735314	CJJ26094_1356	CJJ26094_1355			TRUE	0.638	-7.000	0.013	NA		NA
2735314	2735315	CJJ26094_1355	CJJ26094_1354		flmA	TRUE	0.980	2.000	0.678	1.000		NA
2735315	2735316	CJJ26094_1354	CJJ26094_1353	flmA		FALSE	0.357	49.000	0.014	1.000		NA
2735317	2735318	CJJ26094_1352	CJJ26094_1351	accB	accC-2	TRUE	0.994	2.000	0.071	0.004	Y	NA
2735320	2735321	CJJ26094_1349	CJJ26094_1348	gltX-2		TRUE	0.877	2.000	0.021	1.000	N	NA
2735321	2735322	CJJ26094_1348	CJJ26094_1347		upp	TRUE	0.595	-3.000	0.008	1.000	N	NA
2735322	2735323	CJJ26094_1347	CJJ26094_1345	upp		TRUE	0.812	6.000	0.005	NA		NA
2735324	2735325	CJJ26094_1346	CJJ26094_1344			TRUE	0.996	11.000	0.647	0.005	Y	NA
2735327	2735328	CJJ26094_1342	CJJ26094_1341			FALSE	0.300	54.000	0.000	NA		NA
2735329	2735330	CJJ26094_1340	CJJ26094_1339	rluA		TRUE	0.726	-37.000	0.031	NA		NA
2735330	2735331	CJJ26094_1339	CJJ26094_1338		trmB	TRUE	0.899	0.000	0.060	NA		NA
2735331	2735332	CJJ26094_1338	CJJ26094_1337	trmB	lolD	FALSE	0.332	70.000	0.044	1.000		NA
2735332	2735333	CJJ26094_1337	CJJ26094_1336	lolD		TRUE	0.945	-13.000	0.431	NA	Y	NA
2735333	2735334	CJJ26094_1336	CJJ26094_1335			TRUE	0.773	-3.000	0.005	NA	Y	NA
2735334	2735335	CJJ26094_1335	CJJ26094_1334		pyrH	FALSE	0.272	52.000	0.002	1.000	N	NA
2735335	2735336	CJJ26094_1334	CJJ26094_1333	pyrH	rpoZ	TRUE	0.715	11.000	0.004	1.000	N	NA
2735336	2735337	CJJ26094_1333	CJJ26094_1332	rpoZ		TRUE	0.790	-16.000	0.018	1.000	Y	NA
2735337	2735338	CJJ26094_1332	CJJ26094_1331		tyrS	TRUE	0.835	12.000	0.045	1.000	N	NA
2735338	2735339	CJJ26094_1331	CJJ26094_1330	tyrS		TRUE	0.760	-3.000	0.043	1.000		NA
2735339	2735340	CJJ26094_1330	CJJ26094_1329			TRUE	0.885	0.000	0.050	1.000		NA
2735340	2735341	CJJ26094_1329	CJJ26094_1328			TRUE	0.665	-3.000	0.020	1.000	N	NA
2735341	2735342	CJJ26094_1328	CJJ26094_1327		hydA	FALSE	0.098	120.000	0.009	1.000	N	NA
2735342	2735343	CJJ26094_1327	CJJ26094_1326	hydA	hydB	TRUE	0.999	3.000	0.951	0.002	Y	NA
2735343	2735344	CJJ26094_1326	CJJ26094_1325	hydB	cybH	TRUE	0.988	11.000	0.270	0.056	Y	NA
2735344	2735345	CJJ26094_1325	CJJ26094_1323	cybH	hydD	TRUE	0.888	30.000	0.277	1.000	Y	NA
2735346	2735347	CJJ26094_1324	CJJ26094_1322	recR	racS	TRUE	0.783	0.000	0.011	1.000	N	NA
2735347	2735348	CJJ26094_1322	CJJ26094_1321	racS	racR	TRUE	0.948	-3.000	0.448	1.000	Y	NA
2735350	2735351	CJJ26094_1319	CJJ26094_1318			FALSE	0.096	252.000	0.000	NA		NA
2735352	2735353	CJJ26094_1317	CJJ26094_1315			TRUE	0.918	18.000	0.429	NA		NA
2735354	2735355	CJJ26094_1316	CJJ26094_1314	dmpI		FALSE	0.261	58.000	0.006	NA		NA
2735355	2735356	CJJ26094_1314	CJJ26094_1313		pnp	TRUE	0.594	-3.000	0.002	NA	N	NA
2735356	2735357	CJJ26094_1313	CJJ26094_1312	pnp		FALSE	0.180	70.000	0.007	1.000	N	NA
2735357	2735358	CJJ26094_1312	CJJ26094_1311			TRUE	0.852	-10.000	0.149	NA		NA
2735358	2735359	CJJ26094_1311	CJJ26094_1310		purD	TRUE	0.669	-3.000	0.017	NA		NA
2735359	2735360	CJJ26094_1310	CJJ26094_1309	purD		FALSE	0.096	240.000	0.000	NA		NA
2735360	2735361	CJJ26094_1309	CJJ26094_1308		guaA	FALSE	0.136	87.000	0.002	NA		NA
2735361	2735362	CJJ26094_1308	CJJ26094_1307	guaA		TRUE	0.825	4.000	0.002	NA		NA
2735363	2735364	CJJ26094_1306	CJJ26094_1305		uvrC	TRUE	0.664	-7.000	0.018	NA		NA
2735364	2735365	CJJ26094_1305	CJJ26094_1303	uvrC		TRUE	0.842	2.000	0.005	NA		NA
2735366	2735367	CJJ26094_1304	CJJ26094_1302		hemE	TRUE	0.646	-3.000	0.017	1.000	N	NA
2735367	2735368	CJJ26094_1302	CJJ26094_1301	hemE		FALSE	0.090	180.000	0.004	NA		NA
2735368	2735369	CJJ26094_1301	CJJ26094_1300			TRUE	0.717	56.000	0.400	NA		NA
2735371	2735372	CJJ26094_1299	CJJ26094_1297	pdxA	pdxJ	TRUE	0.982	-3.000	0.048	0.002	Y	NA
2735374	2735375	CJJ26094_1296	CJJ26094_1294			TRUE	0.625	-3.000	0.012	1.000		NA
2735375	2735376	CJJ26094_1294	CJJ26094_1293		glyS	TRUE	0.593	-3.000	0.008	1.000	N	NA
2735376	2735377	CJJ26094_1293	CJJ26094_1292	glyS		FALSE	0.267	56.000	0.006	1.000		NA
2735377	2735378	CJJ26094_1292	CJJ26094_1291			TRUE	0.904	-3.000	0.364	NA		NA
2735378	2735379	CJJ26094_1291	CJJ26094_1290			FALSE	0.397	102.000	0.250	NA		NA
2735379	2735380	CJJ26094_1290	CJJ26094_1289			TRUE	0.872	7.000	0.028	1.000	N	NA
2735380	2735381	CJJ26094_1289	CJJ26094_1288		dnaJ-1	TRUE	0.897	16.000	0.282	1.000	N	NA
2735382	2735383	CJJ26094_1287	CJJ26094_1286	htrA		FALSE	0.510	76.000	0.294	1.000	N	NA
2735383	2735384	CJJ26094_1286	CJJ26094_1285			TRUE	0.965	-3.000	0.824	1.000	Y	NA
2735384	2735385	CJJ26094_1285	CJJ26094_1284			FALSE	0.137	93.000	0.000	NA		NA
2735386	2735387	CJJ26094_1283	CJJ26094_1282			TRUE	0.738	11.000	0.000	1.000		NA
2735388	2735389	CJJ26094_1281	CJJ26094_1280			TRUE	0.964	-7.000	0.846	1.000	Y	NA
2735390	2735391	CJJ26094_1279	CJJ26094_1278	groEL	groES	TRUE	0.985	21.000	0.356	0.012	Y	NA
2735392	2735393	CJJ26094_1277	CJJ26094_1276		ribE	TRUE	0.795	9.000	0.004	NA		NA
2735393	2735394	CJJ26094_1276	CJJ26094_1275	ribE		TRUE	0.610	-36.000	0.011	NA		NA
2735394	2735395	CJJ26094_1275	CJJ26094_1273			TRUE	0.843	2.000	0.005	NA		NA
2735397	2735398	CJJ26094_1272	CJJ26094_1271		glcD	TRUE	0.972	3.000	0.404	NA		NA
2735398	2735399	CJJ26094_1271	CJJ26094_1270	glcD	yihY	TRUE	0.895	4.000	0.031	1.000		NA
2735400	2735401	CJJ26094_1269	CJJ26094_1268			FALSE	0.093	545.000	0.005	NA		NA
2735401	2735402	CJJ26094_1268	CJJ26094_1267			TRUE	0.800	9.000	0.010	1.000		NA
2735403	2735404	CJJ26094_1266	CJJ26094_1265		ftsY	TRUE	0.753	0.000	0.003	1.000	N	NA
2735404	2735405	CJJ26094_1265	CJJ26094_1264	ftsY	radA	TRUE	0.962	0.000	0.015	0.023	N	NA
2735405	2735406	CJJ26094_1264	CJJ26094_1263	radA	atpB	FALSE	0.176	69.000	0.003	1.000	N	NA
2735406	2735407	CJJ26094_1263	CJJ26094_1262	atpB		TRUE	0.627	-3.000	0.009	NA		NA
2735408	2735409	CJJ26094_1261	CJJ26094_1260	metF	metE	TRUE	0.992	10.000	0.050	0.002	Y	NA
2735409	2735410	CJJ26094_1260	CJJ26094_1259	metE		TRUE	0.709	12.000	0.006	NA	N	NA
2735410	2735411	CJJ26094_1259	CJJ26094_1258			TRUE	0.862	11.000	0.043	NA		NA
2735411	2735412	CJJ26094_1258	CJJ26094_1257		luxS	FALSE	0.402	311.000	0.000	0.023		NA
2735413	2735414	CJJ26094_1256	CJJ26094_1255	gatB	gpsA	TRUE	0.778	0.000	0.011	1.000	N	NA
2735414	2735415	CJJ26094_1255	CJJ26094_1254	gpsA		TRUE	0.756	10.000	0.007	1.000	N	NA
2735419	2735420	CJJ26094_1250	CJJ26094_1249			FALSE	0.457	120.000	0.000	0.011		NA
2735420	2735421	CJJ26094_1249	CJJ26094_1248			TRUE	0.984	18.000	0.556	0.011		NA
2735421	2735422	CJJ26094_1248	CJJ26094_1247		gidA	FALSE	0.125	88.000	0.004	1.000		NA
2735422	2735423	CJJ26094_1247	CJJ26094_1246	gidA	arsB	TRUE	0.805	1.000	0.003	1.000	N	NA
2735423	2735424	CJJ26094_1246	CJJ26094_1245	arsB	petA	FALSE	0.290	91.000	0.083	1.000	N	NA
2735424	2735425	CJJ26094_1245	CJJ26094_1244	petA	petB	TRUE	0.996	2.000	0.093	0.002	Y	NA
2735425	2735426	CJJ26094_1244	CJJ26094_1243	petB	petC	TRUE	0.986	-3.000	0.103	0.002	Y	NA
2735426	2735427	CJJ26094_1243	CJJ26094_1242	petC		FALSE	0.230	128.000	0.087	1.000	N	NA
2735427	2735428	CJJ26094_1242	CJJ26094_1241		rpsB	FALSE	0.093	116.000	0.003	1.000	N	NA
2735428	2735429	CJJ26094_1241	CJJ26094_1240	rpsB	tsf	TRUE	0.983	0.000	0.748	1.000	Y	NA
2735429	2735430	CJJ26094_1240	CJJ26094_1239	tsf		TRUE	0.733	13.000	0.019	1.000	N	NA
2735430	2735431	CJJ26094_1239	CJJ26094_1238		fliR	TRUE	0.714	-13.000	0.032	1.000	N	NA
2735431	2735432	CJJ26094_1238	CJJ26094_1237	fliR		FALSE	0.280	57.000	0.000	NA		NA
2735432	2735433	CJJ26094_1237	CJJ26094_1236			TRUE	0.846	3.000	0.000	NA		NA
2735433	2735434	CJJ26094_1236	CJJ26094_1235			TRUE	0.835	2.000	0.009	1.000	N	NA
2735434	2735435	CJJ26094_1235	CJJ26094_1234		argS	TRUE	0.717	12.000	0.011	1.000	N	NA
2735436	2735437	CJJ26094_1233	CJJ26094_1232			TRUE	0.995	0.000	0.869	0.081	Y	NA
2735438	2735439	CJJ26094_1231	CJJ26094_1230		ppiB	TRUE	0.778	10.000	0.010	1.000		NA
2735439	2735440	CJJ26094_1230	CJJ26094_1229	ppiB		FALSE	0.111	164.000	0.015	NA		NA
2735440	2735441	CJJ26094_1229	CJJ26094_1228			TRUE	0.886	11.000	0.070	NA		NA
2735441	2735442	CJJ26094_1228	CJJ26094_1226			FALSE	0.282	81.000	0.043	NA		NA
2735444	2735445	CJJ26094_1225	CJJ26094_1224			TRUE	0.818	-3.000	0.083	NA		NA
2735445	2735446	CJJ26094_1224	CJJ26094_1223			FALSE	0.323	71.000	0.037	NA		NA
2735446	2735447	CJJ26094_1223	CJJ26094_1222			FALSE	0.345	75.000	0.059	NA		NA
2735447	2735448	CJJ26094_1222	CJJ26094_1221			TRUE	0.768	-10.000	0.053	1.000		NA
2735448	2735449	CJJ26094_1221	CJJ26094_1220			TRUE	0.985	0.000	0.067	0.004		NA
2735449	2735450	CJJ26094_1220	CJJ26094_1218			FALSE	0.325	72.000	0.042	NA		NA
2735451	2735452	CJJ26094_1219	CJJ26094_1217	dnaX	rho	TRUE	0.823	4.000	0.009	1.000	N	NA
2735453	2735454	CJJ26094_1216	CJJ26094_1215			TRUE	0.962	-3.000	0.713	NA	Y	NA
2735456	2735457	CJJ26094_1213	CJJ26094_1212		waaD	TRUE	0.931	1.000	0.093	1.000	N	NA
2735457	2735458	CJJ26094_1212	CJJ26094_1211	waaD	hldE	TRUE	0.975	-7.000	0.096	0.011	Y	NA
2735458	2735459	CJJ26094_1211	CJJ26094_1210	hldE	gmhA-1	TRUE	0.845	-3.000	0.142	1.000	N	NA
2735459	2735460	CJJ26094_1210	CJJ26094_1209	gmhA-1		TRUE	0.813	0.000	0.019	1.000	N	NA
2735463	2735464	CJJ26094_1207	CJJ26094_1205			FALSE	0.588	-12.000	0.000	1.000		NA
2735464	2735465	CJJ26094_1205	CJJ26094_1204			TRUE	0.964	-3.000	0.026	0.011	Y	NA
2735465	2735466	CJJ26094_1204	CJJ26094_1203			TRUE	0.904	-3.000	0.124	1.000	Y	NA
2735466	2735467	CJJ26094_1203	CJJ26094_1202			TRUE	0.921	1.000	0.056	NA		NA
2735469	2735470	CJJ26094_1201	CJJ26094_1199			FALSE	0.096	211.000	0.000	NA		NA
2735470	2735471	CJJ26094_1199	CJJ26094_1198			TRUE	0.978	4.000	0.667	NA		NA
2735471	2735472	CJJ26094_1198	CJJ26094_1197			FALSE	0.329	50.000	0.007	NA		NA
2735472	2735473	CJJ26094_1197	CJJ26094_1196		waaM	TRUE	0.872	-3.000	0.050	NA	Y	NA
2735473	2735474	CJJ26094_1196	CJJ26094_1195	waaM	waaC	TRUE	0.921	-10.000	0.231	1.000	Y	NA
2735475	2735476	CJJ26094_1194	CJJ26094_1193	wlaX	galE	FALSE	0.484	58.000	0.086	1.000	N	NA
2735476	2735477	CJJ26094_1193	CJJ26094_1192	galE	wlaB	TRUE	0.794	-18.000	0.086	1.000	N	NA
2735477	2735478	CJJ26094_1192	CJJ26094_1191	wlaB	pglH	TRUE	0.933	0.000	0.179	1.000	N	NA
2735478	2735479	CJJ26094_1191	CJJ26094_1190	pglH	pglI	TRUE	0.929	-7.000	0.267	NA	Y	NA
2735479	2735480	CJJ26094_1190	CJJ26094_1189	pglI	pglJ	TRUE	0.920	-12.000	0.208	NA	Y	NA
2735480	2735481	CJJ26094_1189	CJJ26094_1188	pglJ	pglB	TRUE	0.966	4.000	0.375	1.000		NA
2735481	2735482	CJJ26094_1188	CJJ26094_1187	pglB	pglA	TRUE	0.877	10.000	0.045	1.000		NA
2735482	2735483	CJJ26094_1187	CJJ26094_1186	pglA	pglC	TRUE	0.900	-7.000	0.128	1.000	Y	NA
2735483	2735484	CJJ26094_1186	CJJ26094_1185	pglC	pglD	TRUE	0.791	-13.000	0.074	1.000		NA
2735484	2735485	CJJ26094_1185	CJJ26094_1184	pglD	pglE	FALSE	0.264	98.000	0.070	1.000		NA
2735485	2735486	CJJ26094_1184	CJJ26094_1183	pglE	pglF	TRUE	0.971	2.000	0.133	1.000	Y	NA
2735486	2735487	CJJ26094_1183	CJJ26094_1182	pglF	pglG	TRUE	0.945	0.000	0.242	NA		NA
2735487	2735488	CJJ26094_1182	CJJ26094_1181	pglG	cheY	FALSE	0.231	119.000	0.062	NA		NA
2735488	2735489	CJJ26094_1181	CJJ26094_1180	cheY		TRUE	0.820	23.000	0.146	1.000	N	NA
2735489	2735490	CJJ26094_1180	CJJ26094_1179		ftsH	TRUE	0.953	4.000	0.217	1.000	N	NA
2735490	2735491	CJJ26094_1179	CJJ26094_1178	ftsH		TRUE	0.754	-3.000	0.043	1.000	N	NA
2735491	2735492	CJJ26094_1178	CJJ26094_1176		pssA	TRUE	0.976	10.000	0.466	1.000	Y	NA
2735494	2735495	CJJ26094_1175	CJJ26094_1174	msrB		TRUE	0.914	3.000	0.041	NA	N	NA
2735495	2735496	CJJ26094_1174	CJJ26094_1173			FALSE	0.488	81.000	0.286	NA	N	NA
2735497	2735498	CJJ26094_1172	CJJ26094_1171	aat	clpA	TRUE	0.879	-25.000	0.087	1.000	Y	NA
2735498	2735499	CJJ26094_1171	CJJ26094_1170	clpA		TRUE	0.929	-3.000	0.596	NA		NA
2735499	2735500	CJJ26094_1170	CJJ26094_1169			TRUE	0.848	0.000	0.024	NA		NA
2735500	2735501	CJJ26094_1169	CJJ26094_1168		smpB	TRUE	0.743	11.000	0.009	1.000		NA
2735501	2735502	CJJ26094_1168	CJJ26094_1167	smpB	ispE	TRUE	0.715	-3.000	0.028	1.000	N	NA
2735502	2735503	CJJ26094_1167	CJJ26094_1166	ispE	csrA	TRUE	0.743	-3.000	0.036	1.000	N	NA
2735503	2735504	CJJ26094_1166	CJJ26094_1165	csrA	truB	TRUE	0.938	-6.000	0.046	0.028	N	NA
2735504	2735505	CJJ26094_1165	CJJ26094_1164	truB		TRUE	0.760	-3.000	0.046	1.000	N	NA
2735505	2735506	CJJ26094_1164	CJJ26094_1163			TRUE	0.725	-3.000	0.026	NA		NA
2735506	2735507	CJJ26094_1163	CJJ26094_1162		pepF	TRUE	0.835	-6.000	0.115	NA		NA
2735507	2735508	CJJ26094_1162	CJJ26094_1161	pepF	pyrB	TRUE	0.821	3.000	0.005	1.000	N	NA
2735508	2735509	CJJ26094_1161	CJJ26094_1160	pyrB		TRUE	0.751	10.000	0.005	1.000	N	NA
2735512	2735513	CJJ26094_1157	CJJ26094_1156	yajC	secD	TRUE	0.880	-7.000	0.068	NA	Y	NA
2735513	2735514	CJJ26094_1156	CJJ26094_1155	secD	secF	TRUE	0.997	0.000	0.436	0.002	Y	NA
2735514	2735515	CJJ26094_1155	CJJ26094_1154	secF	leuS	TRUE	0.760	10.000	0.008	1.000	N	NA
2735515	2735516	CJJ26094_1154	CJJ26094_1153	leuS		TRUE	0.746	-3.000	0.031	NA		NA
2735516	2735517	CJJ26094_1153	CJJ26094_1152			TRUE	0.911	-16.000	0.455	NA		NA
2735517	2735518	CJJ26094_1152	CJJ26094_1151		folC	TRUE	0.818	-10.000	0.104	1.000		NA
2735518	2735519	CJJ26094_1151	CJJ26094_1150	folC		TRUE	0.717	-13.000	0.032	1.000	N	NA
2735519	2735520	CJJ26094_1150	CJJ26094_1149			TRUE	0.807	45.000	0.178	NA	Y	NA
2735520	2735521	CJJ26094_1149	CJJ26094_1148		mfd	TRUE	0.842	0.000	0.023	NA	N	NA
2735521	2735522	CJJ26094_1148	CJJ26094_1147	mfd		FALSE	0.111	103.000	0.006	1.000		NA
2735522	2735523	CJJ26094_1147	CJJ26094_1146			TRUE	0.661	-3.000	0.018	1.000		NA
2735523	2735524	CJJ26094_1146	CJJ26094_1145		thiD	TRUE	0.635	-3.000	0.016	1.000	N	NA
2735524	2735525	CJJ26094_1145	CJJ26094_1144	thiD	thiE	TRUE	0.978	-10.000	0.079	0.005	Y	NA
2735525	2735526	CJJ26094_1144	CJJ26094_1142	thiE	hemD	TRUE	0.832	-22.000	0.032	1.000	Y	NA
2735527	2735528	CJJ26094_1143	CJJ26094_1141			TRUE	0.786	63.000	1.000	NA		NA
2735528	2735529	CJJ26094_1141	CJJ26094_1140		ctsT	TRUE	0.943	-3.000	0.800	NA		NA
2735529	2735530	CJJ26094_1140	CJJ26094_1139	ctsT	proC	TRUE	0.813	-3.000	0.075	NA		NA
2735530	2735531	CJJ26094_1139	CJJ26094_1138	proC		TRUE	0.908	0.000	0.075	NA		NA
2735532	2735533	CJJ26094_1137	CJJ26094_1136		lon	TRUE	0.805	17.000	0.062	1.000		NA
2735534	2735535	CJJ26094_1135	CJJ26094_1134	rpsR	ssb	TRUE	0.838	11.000	0.034	1.000	N	NA
2735535	2735536	CJJ26094_1134	CJJ26094_1133	ssb	rpsF	TRUE	0.874	9.000	0.033	1.000	N	NA
2735536	2735537	CJJ26094_1133	CJJ26094_1132	rpsF		FALSE	0.136	87.000	0.002	NA		NA
2735537	2735538	CJJ26094_1132	CJJ26094_1131			FALSE	0.591	-7.000	0.002	NA		NA
2735538	2735539	CJJ26094_1131	CJJ26094_1130		pgsA	TRUE	0.905	-3.000	0.023	0.079	N	NA
2735539	2735540	CJJ26094_1130	CJJ26094_1129	pgsA		FALSE	0.088	125.000	0.003	1.000	N	NA
2735540	2735541	CJJ26094_1129	CJJ26094_1128			TRUE	0.993	0.000	0.333	0.025	Y	NA
2735541	2735542	CJJ26094_1128	CJJ26094_1127			FALSE	0.471	64.000	0.111	1.000		NA
2735542	2735543	CJJ26094_1127	CJJ26094_1126			TRUE	0.888	12.000	0.111	1.000		NA
2735544	2735545	CJJ26094_1125	CJJ26094_1124	ileS	gatA	FALSE	0.226	101.000	0.008	1.000	Y	NA
2735545	2735546	CJJ26094_1124	CJJ26094_1123	gatA	guaB	TRUE	0.854	10.000	0.032	1.000	N	NA
2735546	2735547	CJJ26094_1123	CJJ26094_1122	guaB		TRUE	0.599	-3.000	0.007	1.000		NA
2735547	2735548	CJJ26094_1122	CJJ26094_1121			TRUE	0.727	-7.000	0.032	1.000		NA
2735548	2735549	CJJ26094_1121	CJJ26094_1120			TRUE	0.845	12.000	0.049	1.000		NA
2735549	2735550	CJJ26094_1120	CJJ26094_1119		murC	FALSE	0.346	67.000	0.002	1.000	Y	NA
2735550	2735551	CJJ26094_1119	CJJ26094_1118	murC		TRUE	0.640	-7.000	0.014	NA		NA
2735551	2735552	CJJ26094_1118	CJJ26094_1117		mutS	TRUE	0.870	-10.000	0.217	NA		NA
2735552	2735553	CJJ26094_1117	CJJ26094_1116	mutS		TRUE	0.886	9.000	0.043	1.000	N	NA
2735553	2735554	CJJ26094_1116	CJJ26094_1115			TRUE	0.915	43.000	0.250	0.045	N	NA
2735554	2735555	CJJ26094_1115	CJJ26094_1114			TRUE	0.903	-7.000	0.417	1.000	N	NA
2735555	2735556	CJJ26094_1114	CJJ26094_1113		dapE	TRUE	0.925	4.000	0.018	1.000	Y	NA
