Gene1	Gene2	SysName1	SysName2	Name1	Name2	bOp	pOp	Sep	MOGScore	GOScore	COGSim	ExprSim
2750208	2750209	CJJ8425_1720	CJJ8425_1719	rnhA	rnc	TRUE	0.732	-13.000	0.032	1.000	N	NA
2750209	2750210	CJJ8425_1719	CJJ8425_1718	rnc	aroC	TRUE	0.795	0.000	0.030	1.000	N	NA
2750212	2750213	CJJ8425_1716	CJJ8425_1715			TRUE	0.975	4.000	0.600	NA		NA
2750214	2750215	CJJ8425_1714	CJJ8425_1713		exbD	TRUE	0.848	-3.000	0.148	1.000	N	NA
2750215	2750216	CJJ8425_1713	CJJ8425_1712	exbD	exbB-2	TRUE	0.994	-7.000	0.815	0.060	Y	NA
2750217	2750218	CJJ8425_1711	CJJ8425_1710			TRUE	0.613	64.000	0.222	NA		NA
2750218	2750219	CJJ8425_1710	CJJ8425_1709		sdaC	FALSE	0.120	260.000	0.000	NA		NA
2750219	2750220	CJJ8425_1709	CJJ8425_1708	sdaC	sdaA	TRUE	0.911	15.000	0.133	1.000	Y	NA
2750221	2750222	CJJ8425_1707	CJJ8425_1706		ribD	TRUE	0.648	-19.000	0.005	NA		NA
2750222	2750223	CJJ8425_1706	CJJ8425_1705	ribD		FALSE	0.121	235.000	0.000	NA		NA
2750223	2750224	CJJ8425_1705	CJJ8425_1704			FALSE	0.573	22.000	0.000	NA		NA
2750224	2750225	CJJ8425_1704	CJJ8425_1703			FALSE	0.599	19.000	0.000	NA		NA
2750225	2750226	CJJ8425_1703	CJJ8425_1702			TRUE	0.764	10.000	0.000	NA		NA
2750226	2750227	CJJ8425_1702	CJJ8425_1701			FALSE	0.226	72.000	0.000	NA		NA
2750229	2750230	CJJ8425_1700	CJJ8425_1698		kgtP	TRUE	0.699	-34.000	0.000	NA		NA
2750232	2750233	CJJ8425_1697	CJJ8425_1695			TRUE	0.894	-3.000	0.113	1.000	Y	NA
2750233	2750234	CJJ8425_1695	CJJ8425_1694			TRUE	0.959	0.000	0.226	1.000	Y	NA
2750234	2750235	CJJ8425_1694	CJJ8425_1693		chuA	TRUE	0.986	-25.000	0.250	0.052	Y	NA
2750237	2750238	CJJ8425_1691	CJJ8425_1690	prfA	rpsT	TRUE	0.793	19.000	0.029	1.000	Y	NA
2750238	2750239	CJJ8425_1690	CJJ8425_1689	rpsT	pgpA	FALSE	0.161	79.000	0.004	1.000	N	NA
2750239	2750240	CJJ8425_1689	CJJ8425_1688	pgpA		TRUE	0.856	5.000	0.052	1.000	N	NA
2750240	2750241	CJJ8425_1688	CJJ8425_1687			TRUE	0.709	-22.000	0.025	1.000	N	NA
2750241	2750242	CJJ8425_1687	CJJ8425_1686			TRUE	0.666	-3.000	0.027	1.000	N	NA
2750243	2750244	CJJ8425_1685	CJJ8425_1684	mrp		TRUE	0.620	26.000	0.036	1.000	N	NA
2750245	2750246	CJJ8425_1683	CJJ8425_1682	hisI	hisF-2	TRUE	0.997	2.000	0.430	0.008	Y	NA
2750246	2750247	CJJ8425_1682	CJJ8425_1681	hisF-2		TRUE	0.762	1.000	0.003	NA		NA
2750247	2750248	CJJ8425_1681	CJJ8425_1680		hisA	TRUE	0.642	-15.000	0.004	NA		NA
2750248	2750249	CJJ8425_1680	CJJ8425_1679	hisA	hisH-2	TRUE	0.987	-3.000	0.210	0.008	Y	NA
2750249	2750250	CJJ8425_1679	CJJ8425_1678	hisH-2	hisB	TRUE	0.983	-3.000	0.128	0.008	Y	NA
2750250	2750251	CJJ8425_1678	CJJ8425_1677	hisB	hisD	TRUE	0.961	-3.000	0.010	0.008	Y	NA
2750251	2750252	CJJ8425_1677	CJJ8425_1676	hisD	hisG	TRUE	0.993	8.000	0.171	0.008	Y	NA
2750252	2750253	CJJ8425_1676	CJJ8425_1675	hisG	rplQ	FALSE	0.095	173.000	0.004	1.000	N	NA
2750253	2750254	CJJ8425_1675	CJJ8425_1674	rplQ	rpoA	TRUE	0.983	4.000	0.873	1.000	N	NA
2750254	2750255	CJJ8425_1674	CJJ8425_1673	rpoA	rpsD	TRUE	0.953	13.000	0.549	1.000	N	NA
2750255	2750256	CJJ8425_1673	CJJ8425_1672	rpsD	rpsK	TRUE	0.986	28.000	0.509	0.041	Y	NA
2750256	2750257	CJJ8425_1672	CJJ8425_1671	rpsK	rpsM	TRUE	0.997	10.000	0.810	0.032	Y	NA
2750257	2750258	CJJ8425_1671	CJJ8425_1670	rpsM	rpmJ	TRUE	0.986	3.000	0.194	0.032		NA
2750258	2750259	CJJ8425_1670	CJJ8425_1669	rpmJ	infA	FALSE	0.260	172.000	0.104	1.000		NA
2750259	2750260	CJJ8425_1669	CJJ8425_1668	infA		FALSE	0.144	88.000	0.002	1.000		NA
2750261	2750262	CJJ8425_1667	CJJ8425_1666			TRUE	0.804	50.000	0.043	0.083	N	NA
2750264	2750265	CJJ8425_1664	CJJ8425_1663			FALSE	0.136	110.000	0.000	1.000	N	NA
2750265	2750266	CJJ8425_1663	CJJ8425_1662			TRUE	0.993	0.000	0.412	0.052	Y	NA
2750266	2750267	CJJ8425_1662	CJJ8425_1661			TRUE	0.992	-7.000	0.647	0.052	Y	NA
2750267	2750268	CJJ8425_1661	CJJ8425_1660			TRUE	0.659	84.000	0.278	1.000	Y	NA
2750268	2750269	CJJ8425_1660	CJJ8425_1659			TRUE	0.969	-7.000	0.039	0.023	Y	NA
2750269	2750270	CJJ8425_1659	CJJ8425_1658		nuoA	FALSE	0.214	113.000	0.053	1.000	N	NA
2750270	2750271	CJJ8425_1658	CJJ8425_1657	nuoA	nuoB	TRUE	0.996	-18.000	0.571	0.005	Y	NA
2750271	2750272	CJJ8425_1657	CJJ8425_1656	nuoB	nuoC	TRUE	0.998	0.000	0.703	0.005	Y	NA
2750272	2750273	CJJ8425_1656	CJJ8425_1655	nuoC	nuoD	TRUE	0.997	2.000	0.650	0.013	Y	NA
2750273	2750274	CJJ8425_1655	CJJ8425_1654	nuoD		TRUE	0.990	-3.000	0.650	0.013		NA
2750274	2750275	CJJ8425_1654	CJJ8425_1653			TRUE	0.987	-3.000	0.464	0.013		NA
2750275	2750276	CJJ8425_1653	CJJ8425_1652		nuoG	TRUE	0.986	-3.000	0.444	0.013		NA
2750276	2750277	CJJ8425_1652	CJJ8425_1651	nuoG	nuoH	TRUE	0.976	-7.000	0.065	0.013	Y	NA
2750277	2750278	CJJ8425_1651	CJJ8425_1650	nuoH	nuoI	TRUE	0.996	10.000	0.500	0.013	Y	NA
2750278	2750279	CJJ8425_1650	CJJ8425_1649	nuoI	nuoJ	TRUE	0.992	-3.000	0.442	0.013	Y	NA
2750279	2750280	CJJ8425_1649	CJJ8425_1648	nuoJ	nuoK	TRUE	0.980	-3.000	0.064	0.005	Y	NA
2750280	2750281	CJJ8425_1648	CJJ8425_1647	nuoK	nuoL	TRUE	0.987	2.000	0.056	0.013	Y	NA
2750281	2750282	CJJ8425_1647	CJJ8425_1646	nuoL	nuoM	TRUE	0.993	2.000	0.056	0.002	Y	NA
2750282	2750283	CJJ8425_1646	CJJ8425_1645	nuoM	nuoN	TRUE	0.982	-10.000	0.024	0.002	Y	NA
2750283	2750284	CJJ8425_1645	CJJ8425_1644	nuoN	pflA	FALSE	0.574	22.000	0.020	1.000		NA
2750285	2750286	CJJ8425_1643	CJJ8425_1642			FALSE	0.121	533.000	0.000	NA		NA
2750288	2750289	CJJ8425_1640	CJJ8425_1639			TRUE	0.858	10.000	0.057	NA		NA
2750289	2750290	CJJ8425_1639	CJJ8425_1638			FALSE	0.519	132.000	0.400	NA		NA
2750290	2750291	CJJ8425_1638	CJJ8425_1637			FALSE	0.260	85.000	0.043	NA		NA
2750294	2750295	CJJ8425_1634	CJJ8425_1633			TRUE	0.744	12.000	0.025	NA	N	NA
2750297	2750298	CJJ8425_1631	CJJ8425_1630			TRUE	0.786	11.000	0.032	1.000	N	NA
2750298	2750299	CJJ8425_1630	CJJ8425_1629			TRUE	0.883	3.000	0.071	1.000	N	NA
2750299	2750300	CJJ8425_1629	CJJ8425_1628			FALSE	0.114	228.000	0.000	1.000		NA
2750301	2750302	CJJ8425_1627	CJJ8425_1626			TRUE	0.855	-12.000	0.120	NA	N	NA
2750303	2750304	CJJ8425_1625	CJJ8425_1623			FALSE	0.375	60.000	0.034	NA		NA
2750305	2750306	CJJ8425_1624	CJJ8425_1622			TRUE	0.991	-19.000	0.122	0.002	Y	NA
2750306	2750307	CJJ8425_1622	CJJ8425_1621			TRUE	0.844	10.000	0.053	1.000		NA
2750307	2750308	CJJ8425_1621	CJJ8425_1620			FALSE	0.112	142.000	0.010	NA		NA
2750309	2750310	CJJ8425_1619	CJJ8425_1618			TRUE	0.963	2.000	0.389	1.000	N	NA
2750310	2750311	CJJ8425_1618	CJJ8425_1617		acs	FALSE	0.159	138.000	0.032	1.000	N	NA
2750311	2750312	CJJ8425_1617	CJJ8425_1616	acs	galU	FALSE	0.232	82.000	0.032	1.000	N	NA
2750312	2750313	CJJ8425_1616	CJJ8425_1615	galU	pgi	TRUE	0.660	-6.000	0.023	1.000	N	NA
2750313	2750314	CJJ8425_1615	CJJ8425_1614	pgi		FALSE	0.109	130.000	0.011	1.000	N	NA
2750314	2750315	CJJ8425_1614	CJJ8425_1612			FALSE	0.320	65.000	0.030	NA		NA
2750316	2750317	CJJ8425_1613	CJJ8425_1611		dapF	TRUE	0.650	-25.000	0.010	1.000		NA
2750317	2750318	CJJ8425_1611	CJJ8425_1610	dapF		TRUE	0.606	-3.000	0.016	1.000	N	NA
2750320	2750321	CJJ8425_1608	CJJ8425_1607			FALSE	0.507	30.000	0.000	NA		NA
2750321	2750322	CJJ8425_1607	CJJ8425_1606			FALSE	0.437	145.000	0.286	NA		NA
2750323	2750324	CJJ8425_1605	CJJ8425_1604		cas1	TRUE	0.943	-3.000	0.546	NA		NA
2750324	2750325	CJJ8425_1604	CJJ8425_1603	cas1	cas2	TRUE	0.970	-7.000	0.876	NA		NA
2750326	2750327	CJJ8425_1602	CJJ8425_1601			TRUE	0.984	4.000	0.018	0.006	Y	NA
2750327	2750328	CJJ8425_1601	CJJ8425_1600			TRUE	0.983	1.000	0.501	1.000	Y	NA
2750328	2750329	CJJ8425_1600	CJJ8425_1599			TRUE	0.755	2.000	0.010	1.000	N	NA
2750330	2750331	CJJ8425_1598	CJJ8425_1597	nspC		FALSE	0.114	304.000	0.000	1.000		NA
2750331	2750332	CJJ8425_1597	CJJ8425_1596			TRUE	0.938	-25.000	0.375	NA		NA
2750332	2750333	CJJ8425_1596	CJJ8425_1595			TRUE	0.937	0.000	0.250	NA		NA
2750333	2750334	CJJ8425_1595	CJJ8425_1594		fdhA	TRUE	0.867	49.000	0.000	0.005		NA
2750334	2750335	CJJ8425_1594	CJJ8425_1593	fdhA	fdhB	TRUE	0.949	-3.000	0.000	0.005		NA
2750335	2750336	CJJ8425_1593	CJJ8425_1592	fdhB	fdhC	TRUE	0.989	-3.000	0.200	0.005	Y	NA
2750336	2750337	CJJ8425_1592	CJJ8425_1591	fdhC	fdhD	TRUE	0.853	167.000	0.138	0.005	Y	NA
2750337	2750338	CJJ8425_1591	CJJ8425_1590	fdhD		TRUE	0.876	-7.000	0.172	NA		NA
2750338	2750339	CJJ8425_1590	CJJ8425_1589			FALSE	0.274	110.000	0.077	NA		NA
2750339	2750340	CJJ8425_1589	CJJ8425_1588			FALSE	0.127	111.000	0.015	1.000	N	NA
2750340	2750341	CJJ8425_1588	CJJ8425_1587		selD	FALSE	0.303	106.000	0.104	1.000	N	NA
2750341	2750342	CJJ8425_1587	CJJ8425_1586	selD		FALSE	0.108	131.000	0.011	1.000	N	NA
2750342	2750343	CJJ8425_1586	CJJ8425_1585		putP	TRUE	0.828	18.000	0.141	1.000	N	NA
2750344	2750345	CJJ8425_1584	CJJ8425_1583			TRUE	0.983	4.000	0.844	NA		NA
2750346	2750347	CJJ8425_1582	CJJ8425_1581		purA	FALSE	0.529	28.000	0.000	NA		NA
2750347	2750348	CJJ8425_1581	CJJ8425_1580	purA		TRUE	0.618	-3.000	0.014	NA		NA
2750348	2750349	CJJ8425_1580	CJJ8425_1579			TRUE	0.865	-7.000	0.147	NA		NA
2750349	2750350	CJJ8425_1579	CJJ8425_1578			FALSE	0.369	93.000	0.120	NA		NA
2750350	2750351	CJJ8425_1578	CJJ8425_1577		carA	TRUE	0.829	0.000	0.041	NA		NA
2750351	2750352	CJJ8425_1577	CJJ8425_1576	carA		FALSE	0.603	-3.000	0.011	NA		NA
2750352	2750353	CJJ8425_1576	CJJ8425_1575			FALSE	0.604	-3.000	0.011	NA		NA
2750353	2750354	CJJ8425_1575	CJJ8425_1574			TRUE	0.926	69.000	0.200	0.011	Y	NA
2750354	2750355	CJJ8425_1574	CJJ8425_1573		ccoN	FALSE	0.218	126.000	0.062	1.000	N	NA
2750355	2750356	CJJ8425_1573	CJJ8425_1572	ccoN	ccoO	TRUE	0.990	13.000	0.283	0.003	N	NA
2750356	2750357	CJJ8425_1572	CJJ8425_1571	ccoO	ccoQ	TRUE	0.997	5.000	0.738	0.003	N	NA
2750357	2750358	CJJ8425_1571	CJJ8425_1570	ccoQ	ccoP	TRUE	0.993	0.000	0.286	0.003	N	NA
2750358	2750359	CJJ8425_1570	CJJ8425_1569	ccoP		TRUE	0.970	0.000	0.579	NA		NA
2750359	2750360	CJJ8425_1569	CJJ8425_1568			TRUE	0.644	95.000	0.526	NA		NA
2750360	2750361	CJJ8425_1568	CJJ8425_1567			TRUE	0.846	-13.000	0.102	NA		NA
2750361	2750362	CJJ8425_1567	CJJ8425_1566			TRUE	0.800	-3.000	0.091	1.000		NA
2750362	2750363	CJJ8425_1566	CJJ8425_1565			TRUE	0.972	-3.000	0.117	0.047	Y	NA
2750363	2750364	CJJ8425_1565	CJJ8425_1564		rplM	FALSE	0.146	84.000	0.009	1.000	N	NA
2750364	2750365	CJJ8425_1564	CJJ8425_1563	rplM	rpsI	TRUE	0.993	3.000	0.231	0.031	Y	NA
2750365	2750366	CJJ8425_1563	CJJ8425_1562	rpsI	cadF	FALSE	0.143	125.000	0.024	1.000	N	NA
2750366	2750367	CJJ8425_1562	CJJ8425_1561	cadF		TRUE	0.860	0.000	0.068	1.000		NA
2750367	2750368	CJJ8425_1561	CJJ8425_1560			FALSE	0.262	93.000	0.056	1.000		NA
2750368	2750369	CJJ8425_1560	CJJ8425_1559		ctsR	FALSE	0.544	24.000	0.016	NA		NA
2750369	2750370	CJJ8425_1559	CJJ8425_1558	ctsR	ctsD	TRUE	0.840	-28.000	0.083	NA		NA
2750370	2750371	CJJ8425_1558	CJJ8425_1557	ctsD	ctsP	TRUE	0.869	-7.000	0.167	1.000		NA
2750371	2750372	CJJ8425_1557	CJJ8425_1556	ctsP	ctsX	TRUE	0.976	4.000	0.667	1.000		NA
2750372	2750373	CJJ8425_1556	CJJ8425_1555	ctsX	ctsE	TRUE	0.957	2.000	0.333	1.000		NA
2750373	2750374	CJJ8425_1555	CJJ8425_1553	ctsE	ctsF	TRUE	0.922	-3.000	0.200	1.000	Y	NA
2750375	2750376	CJJ8425_1554	CJJ8425_1552			TRUE	0.836	4.000	0.035	1.000		NA
2750376	2750377	CJJ8425_1552	CJJ8425_1551			TRUE	0.784	17.000	0.084	1.000		NA
2750377	2750378	CJJ8425_1551	CJJ8425_1550			TRUE	0.995	10.000	0.558	0.005		NA
2750378	2750379	CJJ8425_1550	CJJ8425_1549			TRUE	0.983	43.000	0.677	0.005		NA
2750379	2750380	CJJ8425_1549	CJJ8425_1548			TRUE	0.761	63.000	0.469	NA		NA
2750380	2750381	CJJ8425_1548	CJJ8425_1547		flgI	TRUE	0.969	0.000	0.569	NA		NA
2750383	2750384	CJJ8425_1546	CJJ8425_1544			TRUE	0.754	-10.000	0.043	1.000		NA
2750384	2750385	CJJ8425_1544	CJJ8425_1543			TRUE	0.846	-3.000	0.143	1.000		NA
2750386	2750387	CJJ8425_1542	CJJ8425_1541			TRUE	0.710	-31.000	0.022	1.000		NA
2750387	2750388	CJJ8425_1541	CJJ8425_1540			FALSE	0.118	122.000	0.008	NA		NA
2750390	2750391	CJJ8425_1538	CJJ8425_1536	yliG	tilS	TRUE	0.659	-10.000	0.019	1.000	N	NA
2750392	2750393	CJJ8425_1537	CJJ8425_1535			TRUE	0.901	2.000	0.092	1.000		NA
2750393	2750394	CJJ8425_1535	CJJ8425_1534			TRUE	0.716	37.000	0.120	NA		NA
2750395	2750396	CJJ8425_1533	CJJ8425_1532		kpsM	FALSE	0.315	72.000	0.048	1.000		NA
2750396	2750397	CJJ8425_1532	CJJ8425_1531	kpsM	kpsT	TRUE	0.942	-3.000	0.306	1.000	Y	NA
2750397	2750398	CJJ8425_1531	CJJ8425_1530	kpsT	kpsE	TRUE	0.962	0.000	0.257	1.000	Y	NA
2750398	2750399	CJJ8425_1530	CJJ8425_1529	kpsE	kpsD	TRUE	0.964	2.000	0.200	1.000	Y	NA
2750399	2750400	CJJ8425_1529	CJJ8425_1528	kpsD	kpsF	TRUE	0.905	11.000	0.056	1.000	Y	NA
2750400	2750401	CJJ8425_1528	CJJ8425_1527	kpsF		TRUE	0.900	0.000	0.033	NA	Y	NA
2750401	2750402	CJJ8425_1527	CJJ8425_1526			TRUE	0.891	-3.000	0.100	NA	Y	NA
2750402	2750403	CJJ8425_1526	CJJ8425_1525			TRUE	0.874	10.000	0.000	NA	Y	NA
2750403	2750404	CJJ8425_1525	CJJ8425_1524		glf	TRUE	0.648	38.000	0.000	NA	Y	NA
2750404	2750405	CJJ8425_1524	CJJ8425_1523	glf		TRUE	0.887	5.000	0.000	NA	Y	NA
2750405	2750406	CJJ8425_1523	CJJ8425_1522			TRUE	0.675	-13.000	0.000	NA	N	NA
2750406	2750407	CJJ8425_1522	CJJ8425_1521			TRUE	0.870	53.000	0.000	0.020	Y	NA
2750407	2750408	CJJ8425_1521	CJJ8425_1520			TRUE	0.883	4.000	0.000	1.000	Y	NA
2750408	2750409	CJJ8425_1520	CJJ8425_1519			FALSE	0.324	55.000	0.000	NA	N	NA
2750409	2750410	CJJ8425_1519	CJJ8425_1518			FALSE	0.484	34.000	0.000	NA		NA
2750410	2750411	CJJ8425_1518	CJJ8425_1517			TRUE	0.752	10.000	0.000	1.000		NA
2750411	2750412	CJJ8425_1517	CJJ8425_1516			TRUE	0.782	3.000	0.000	1.000		NA
2750412	2750413	CJJ8425_1516	CJJ8425_1515			TRUE	0.747	0.000	0.000	1.000		NA
2750413	2750414	CJJ8425_1515	CJJ8425_1514			TRUE	0.787	4.000	0.000	NA		NA
2750414	2750415	CJJ8425_1514	CJJ8425_1513			TRUE	0.635	-3.000	0.000	NA		NA
2750415	2750416	CJJ8425_1513	CJJ8425_1512			TRUE	0.974	0.000	0.667	NA		NA
2750416	2750417	CJJ8425_1512	CJJ8425_1511			TRUE	0.975	-30.000	0.000	0.001		NA
2750417	2750418	CJJ8425_1511	CJJ8425_1510			TRUE	0.942	24.000	0.000	0.003		NA
2750418	2750419	CJJ8425_1510	CJJ8425_1509			TRUE	0.763	19.000	0.074	NA		NA
2750419	2750420	CJJ8425_1509	CJJ8425_1508			TRUE	0.708	20.000	0.050	NA		NA
2750420	2750421	CJJ8425_1508	CJJ8425_1507		gmhA	TRUE	0.872	-12.000	0.148	1.000		NA
2750421	2750422	CJJ8425_1507	CJJ8425_1506	gmhA		TRUE	0.875	-12.000	0.154	1.000	N	NA
2750422	2750423	CJJ8425_1506	CJJ8425_1505			FALSE	0.348	51.000	0.000	1.000		NA
2750423	2750424	CJJ8425_1505	CJJ8425_1504			FALSE	0.330	55.000	0.000	NA		NA
2750424	2750425	CJJ8425_1504	CJJ8425_1503			FALSE	0.251	67.000	0.000	NA		NA
2750425	2750426	CJJ8425_1503	CJJ8425_1502			TRUE	0.937	53.000	0.263	0.010	N	NA
2750426	2750427	CJJ8425_1502	CJJ8425_1501			TRUE	0.896	15.000	0.261	1.000	N	NA
2750427	2750428	CJJ8425_1501	CJJ8425_1500			TRUE	0.957	-9.000	0.667	1.000		NA
2750428	2750429	CJJ8425_1500	CJJ8425_1499			TRUE	0.979	2.000	0.679	1.000		NA
