locusId	accession	GI	scaffoldId	start	stop	strand	sysName	name	desc	COG	COGFun	COGDesc	TIGRFam	TIGRRoles	GO	EC	ECDesc
5989080	ZP_03222098.1	205355327	126226	17224	17871	+	Cj8421_0450	rep	ribulose phosphate 3-epimerase (RefSeq)	COG36	G	Pentose-5-phosphate-3-epimerase	TIGR01163 ribulose-phosphate 3-epimerase [rpe]	Energy metabolism:Pentose phosphate pathway	GO:0005975,GO:0004750	5.1.3.1	Ribulose-phosphate 3-epimerase.
5989081	ZP_03222099.1	205355328	126226	17937	18638	+	Cj8421_0451	dnaQ	exonuclease possibly DNA polymerase III epsilon subunit (RefSeq)	COG847	L	DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	TIGR00573 exonuclease, DNA polymerase III, epsilon subunit family	DNA metabolism:Degradation of DNA	GO:0006260,GO:0005622,GO:0003677,GO:0003893,GO:0016448,GO:0016452,GO:0003889,GO:0003894,GO:0016449,GO:0019984,GO:0003890,GO:0003895,GO:0015999,GO:0016450,GO:0003891,GO:0004527,GO:0016000,GO:0016451	2.7.7.7	DNA-directed DNA polymerase.
5989082	ZP_03222100.1	205355329	126226	18813	20105	+	Cj8421_0452	thiC	thiamin biosynthesis protein ThiC (RefSeq)	COG422	H	Thiamine biosynthesis protein ThiC	TIGR00190 thiamine biosynthesis protein ThiC [thiC]	Biosynthesis of cofactors, prosthetic groups, and carriers:Thiamine	GO:0009228		
5989083	ZP_03222101.1	205355330	126226	20666	20097	-	Cj8421_0453	Cj8421_0453	putative membrane protein (RefSeq)								
5989084	ZP_03222102.1	205355331	126226	21132	20605	-	Cj8421_0454	Cj8421_0454	putative membrane protein (RefSeq)								
5989085	ZP_03222103.1	205355332	126226	22088	21129	-	Cj8421_0455	Cj8421_0455	hypothetical protein (RefSeq)								
5989086	ZP_03222104.1	205355333	126226	22740	22090	-	Cj8421_0456	Cj8421_0456	putative lipoprotein (RefSeq)	COG2121	S	Uncharacterized protein conserved in bacteria					
5989087	ZP_03222105.1	205355334	126226	23962	22703	-	Cj8421_0457	Cj8421_0457	hypothetical protein (RefSeq)	COG621	J	2-methylthioadenine synthetase	TIGR00089 radical SAM methylthiotransferase, MiaB/RimO family,TIGR01574 tRNA-i(6)A37 thiotransferase enzyme MiaB [miaB]	Protein synthesis:tRNA and rRNA base modification	GO:0008152,GO:0003824,GO:0051536		
5989088	ZP_03222106.1	205355335	126226	24267	24001	-	Cj8421_0458	Cj8421_0458	hypothetical protein (RefSeq)								
5989089	ZP_03222107.1	205355336	126226	24371	25459	+	Cj8421_0459	nusA	transcription termination factor (RefSeq)	COG195	K	Transcription elongation factor	TIGR01953 transcription termination factor NusA [nusA]	Transcription:Transcription factors	GO:0031554,GO:0003700,GO:0003723,GO:0005515		
5989090	ZP_03222108.1	205355337	126226	26662	25475	-	Cj8421_0460	Cj8421_0460	putative integral membrane protein (RefSeq)								
5989091	ZP_03222109.1	205355338	126226	26805	27782	+	Cj8421_0461	Cj8421_0461	hypothetical protein (RefSeq)	COG1060	HR	Thiamine biosynthesis enzyme ThiH and related uncharacterized enzymes	TIGR00423 radical SAM domain protein, CofH subfamily,TIGR03699 menaquinone biosynthesis protein, SCO4550 family	Biosynthesis of cofactors, prosthetic groups, and carriers:Menaquinone and ubiquinone	GO:0008152,GO:0003824,GO:0051536		
5989092	ZP_03222110.1	205355339	126226	31192	30809	-	Cj8421_0466	Cj8421_0466	hypothetical protein (RefSeq)	COG2346	R	Truncated hemoglobins			GO:0015671,GO:0005506,GO:0019825,GO:0020037		
5989093	ZP_03222111.1	205355340	126226	31288	31884	+	Cj8421_0467	Cj8421_0467	putative transcriptional regulator (RefSeq)	COG664	T	cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases					
5989094	ZP_03222112.1	205355341	126226	31899	32600	+	Cj8421_0468	Cj8421_0468	amino-acid ABC transporter integral membrane protein (RefSeq)	COG765	E	ABC-type amino acid transport system, permease component	TIGR01726 amino ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family	Transport and binding proteins:Amino acids, peptides and amines	GO:0006810,GO:0009276,GO:0016021,GO:0005215		
5989095	ZP_03222113.1	205355342	126226	32593	33249	+	Cj8421_0469	Cj8421_0469	amino-acid ABC transporter integral membrane protein (RefSeq)	COG765	E	ABC-type amino acid transport system, permease component	TIGR01726 amino ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family	Transport and binding proteins:Amino acids, peptides and amines	GO:0006810,GO:0016021,GO:0009276,GO:0016020,GO:0005215		
5989096	ZP_03222114.1	205355343	126226	33251	33988	+	Cj8421_0470	Cj8421_0470	amino-acid ABC transporter ATP-binding protein (RefSeq)	COG1126	E	ABC-type polar amino acid transport system, ATPase component			GO:0003924,GO:0005524,GO:0005525,GO:0016887		
5989097	ZP_03222115.1	205355344	126226	34644	35843	+	Cj8421_0471	tuf	elongation factor TU (RefSeq)	COG50	J	GTPases - translation elongation factors	TIGR00231 small GTP-binding protein domain,TIGR00485 translation elongation factor Tu [tuf]	Protein synthesis:Translation factors	GO:0006414,GO:0005622,GO:0003746,GO:0003924,GO:0008547,GO:0005525	3.6.5.3	Protein-synthesizing GTPase.
5989098	ZP_03222116.1	205355345	126226	35896	36054	+	Cj8421_0472	rpmG	50S ribosomal protein L33 (RefSeq)	COG267	J	Ribosomal protein L33	TIGR01023 ribosomal protein L33 [rpmG]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003735		
5989099	ZP_03222117.1	205355346	126226	36350	36883	+	Cj8421_0474	nusG	putative transcription antitermination protein (RefSeq)	COG250	K	Transcription antiterminator	TIGR00922 transcription termination/antitermination factor NusG [nusG]	Transcription:Transcription factors	GO:0006355,GO:0003711		
5989100	ZP_03222118.1	205355347	126226	36909	37334	+	Cj8421_0475	rplK	50S ribosomal protein L11 (RefSeq)	COG80	J	Ribosomal protein L11	TIGR01632 ribosomal protein L11 [rplK]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003735		
5989101	ZP_03222119.1	205355348	126226	37389	38090	+	Cj8421_0476	rplA	50S ribosomal protein L1 (RefSeq)	COG81	J	Ribosomal protein L1	TIGR01169 ribosomal protein L1 [rplA]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0015934,GO:0003723,GO:0003735		
5989102	ZP_03222120.1	205355349	126226	38242	38721	+	Cj8421_0477	rplJ	50S ribosomal protein L10 (RefSeq)	COG244	J	Ribosomal protein L10			GO:0006412,GO:0042254,GO:0005840,GO:0003735		
5989103	ZP_03222121.1	205355350	126226	38742	39119	+	Cj8421_0478	rplL	50S ribosomal protein L7 /L12 (RefSeq)	COG222	J	Ribosomal protein L7/L12	TIGR00855 ribosomal protein L7/L12 [rplL]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003735		
5989104	ZP_03222122.1	205355351	126226	39228	43364	+	Cj8421_0479	rpoB	DNA-directed RNA polymerase beta chain (RefSeq)				TIGR02013 DNA-directed RNA polymerase, beta subunit [rpoB]	Transcription:DNA-dependent RNA polymerase	GO:0006350,GO:0003677,GO:0003902,GO:0003899,GO:0003900,GO:0003901	2.7.7.6	DNA-directed RNA polymerase.
5989105	ZP_03222123.1	205355352	126226	43327	47910	+	Cj8421_0480	rpoC	DNA-directed RNA polymerase beta chain (RefSeq)	COG86	K	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	TIGR02386 DNA-directed RNA polymerase, beta' subunit [rpoC]	Transcription:DNA-dependent RNA polymerase	GO:0006350,GO:0005634,GO:0003677,GO:0003902,GO:0003899,GO:0003900,GO:0003901	2.7.7.6	DNA-directed RNA polymerase.
5989106	ZP_03222124.1	205355353	126226	48030	48416	+	Cj8421_0492	rpsL	30S ribosomal protein S12 (RefSeq)	COG48	J	Ribosomal protein S12	TIGR00981 ribosomal protein S12 [rpsL]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0015935,GO:0003735		
5989107	ZP_03222125.1	205355354	126226	48485	48955	+	Cj8421_0493	rpsG	30S ribosomal protein S7 (RefSeq)	COG49	J	Ribosomal protein S7	TIGR01029 ribosomal protein S7 [rpsG]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0015935,GO:0003735		
5989108	ZP_03222126.1	205355355	126226	49073	51043	+	Cj8421_0494	fusA	elongation factor G (RefSeq)	COG480	J	Translation elongation factors (GTPases)	TIGR00231 small GTP-binding protein domain,TIGR00484 translation elongation factor G [fusA]	Protein synthesis:Translation factors	GO:0006414,GO:0005622,GO:0003746,GO:0003924,GO:0008547,GO:0005525	3.6.5.3	Protein-synthesizing GTPase.
5989109	ZP_03222127.1	205355356	126226	51321	52022	+	Cj8421_0496	Cj8421_0496	hypothetical protein (RefSeq)	COG4123	R	Predicted O-methyltransferase			GO:0007049,GO:0032259,GO:0003676,GO:0008168		
5989110	ZP_03222128.1	205355357	126226	52012	52386	+	Cj8421_0497	Cj8421_0497	hypothetical protein (RefSeq)	COG727	R	Predicted Fe-S-cluster oxidoreductase					
5989111	ZP_03222129.1	205355358	126226	52359	53636	+	Cj8421_0498	Cj8421_0498	putative lipoprotein (RefSeq)						GO:0005488		
5989112	ZP_03222130.1	205355359	126226	53633	54409	+	Cj8421_0499	trpC	indole-3-glycerol phosphate synthase (RefSeq)	COG134	E	Indole-3-glycerol phosphate synthase			GO:0006568,GO:0004425	4.1.1.48	Indole-3-glycerol-phosphate synthase.
5989113	ZP_03222131.1	205355360	126226	54419	54904	+	Cj8421_0500	Cj8421_0500	HIT like protein (RefSeq)	COG537	FGR	Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases			GO:0003824		
5989114	ZP_03222132.1	205355361	126226	54894	55892	+	Cj8421_0501	Cj8421_0501	putative ATP/GTP binding protein (RefSeq)	COG2603	R	Predicted ATPase	TIGR03167 tRNA 2-selenouridine synthase [selU]	Protein synthesis:tRNA and rRNA base modification		2.9.1.-	
5989115	ZP_03222133.1	205355362	126226	58358	57471	-	Cj8421_0504	hemH	putative ferrochelatase (RefSeq)	COG276	H	Protoheme ferro-lyase (ferrochelatase)	TIGR00109 ferrochelatase [hemH]	Biosynthesis of cofactors, prosthetic groups, and carriers:Heme, porphyrin, and cobalamin	GO:0006783,GO:0004325	4.99.1.1	Ferrochelatase.
5989116	ZP_03222134.1	205355363	126226	59245	58379	-	Cj8421_0505	Cj8421_0505	hypothetical protein (RefSeq)	COG673	R	Predicted dehydrogenases and related proteins			GO:0016491		
5989117	ZP_03222135.1	205355364	126226	60323	59250	-	Cj8421_0506	Cj8421_0506	putative aminotransferase (degT family) (RefSeq)	COG399	M	Predicted pyridoxal phosphate-dependent enzyme apparently involved in regulation of cell wall biogenesis			GO:0003824,GO:0030170		
5989118	ZP_03222136.1	205355365	126226	60438	62966	+	Cj8421_0507	alaS	alanyl-tRNA synthetase (RefSeq)	COG13	J	Alanyl-tRNA synthetase	TIGR00344 alanine--tRNA ligase [alaS]	Protein synthesis:tRNA aminoacylation	GO:0006419,GO:0005737,GO:0003676,GO:0004813,GO:0005524	6.1.1.7	Alanine--tRNA ligase.
5989119	ZP_03222137.1	205355366	126226	62966	63517	+	Cj8421_0508	maf	MAF (RefSeq)	COG424	D	Nucleotide-binding protein implicated in inhibition of septum formation	TIGR00172 septum formation protein Maf [maf]	Cellular processes:Cell division			
5989120	ZP_03222138.1	205355367	126226	63514	65445	+	Cj8421_0509	pbpA	penicillin binding protein (RefSeq)	COG744	M	Membrane carboxypeptidase (penicillin-binding protein)	TIGR02074 penicillin-binding protein, 1A family	Cell envelope:Biosynthesis and degradation of murein sacculus and peptidoglycan	GO:0046677,GO:0009252,GO:0009274,GO:0008233,GO:0016763,GO:0008658		
5989121	ZP_03222139.1	205355368	126226	68046	65473	-	Cj8421_0510	clpB	ATP-dependent CLp protease ATP-binding subunit (RefSeq)	COG542	O	ATPases with chaperone activity, ATP-binding subunit			GO:0019538,GO:0006355,GO:0005622,GO:0005524,GO:0017111,GO:0008134		
5989122	ZP_03222140.1	205355369	126226	68448	68158	-	Cj8421_0511	Cj8421_0511	hypothetical protein (RefSeq)	COG1937	S	Uncharacterized protein conserved in bacteria					
5989123	ZP_03222141.1	205355370	126226	68575	69909	+	Cj8421_0512	Cj8421_0512	putative secreted protease (RefSeq)	COG793	M	Periplasmic protease	TIGR00225 C-terminal processing peptidase	Protein fate:Protein modification and repair	GO:0006508,GO:0005515,GO:0019132	3.4.21.102	C-terminal processing peptidase.
5989124	ZP_03222142.1	205355371	126226	69911	70621	+	Cj8421_0513	purC	phosphoribosylaminoimidazole succinocarboxamide synthase (RefSeq)	COG152	F	Phosphoribosylaminoimidazolesuccinocarboxamide (SAICAR) synthase	TIGR00081 phosphoribosylaminoimidazolesuccinocarboxamide synthase [purC]	Purines, pyrimidines, nucleosides, and nucleotides:Purine ribonucleotide biosynthesis	GO:0006164,GO:0004639,GO:0005524	6.3.2.6	Phosphoribosylaminoimidazolesuccinocarboxamide synthase.
5989125	ZP_03222143.1	205355372	126226	70630	70875	+	Cj8421_0514	Cj8421_0514	hypothetical protein (RefSeq)	COG1828	F	Phosphoribosylformylglycinamidine (FGAM) synthase, PurS component	TIGR00302 phosphoribosylformylglycinamidine synthase, purS protein [purS]	Purines, pyrimidines, nucleosides, and nucleotides:Purine ribonucleotide biosynthesis	GO:0004642	6.3.5.3	Phosphoribosylformylglycinamidine synthase.
5989126	ZP_03222144.1	205355373	126226	70877	71458	+	Cj8421_0515	purQ	phosphoribosylformylglycinamidine synthase I (RefSeq)	COG47	F	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	TIGR01737 phosphoribosylformylglycinamidine synthase I [purQ]	Purines, pyrimidines, nucleosides, and nucleotides:Purine ribonucleotide biosynthesis	GO:0006189,GO:0009236,GO:0005737,GO:0004642	6.3.5.3	Phosphoribosylformylglycinamidine synthase.
5989127	ZP_03222145.1	205355374	126226	71609	72718	+	Cj8421_0516	Cj8421_0516	putative periplasmic protein (RefSeq)								
5989128	ZP_03222146.1	205355375	126226	72699	73391	+	Cj8421_0517	plsC	putative 1-acyl-sn-glycerol-3-phosphate acyltransferase (RefSeq)	COG204	I	1-acyl-sn-glycerol-3-phosphate acyltransferase	TIGR00530 1-acylglycerol-3-phosphate O-acyltransferases	Fatty acid and phospholipid metabolism:Biosynthesis	GO:0008152,GO:0008654,GO:0016020,GO:0003841	2.3.1.51	1-acylglycerol-3-phosphate O-acyltransferase.
5989129	ZP_03222147.1	205355376	126226	73442	73753	+	Cj8421_0518	crcB	CRCB protein (RefSeq)	COG239	D	Integral membrane protein possibly involved in chromosome condensation			GO:0016020		
5989130	ZP_03222148.1	205355377	126226	73826	75652	+	Cj8421_0519	htpG	hsp90 family heat shock protein (RefSeq)	COG326	O	Molecular chaperone, HSP90 family			GO:0006457,GO:0016465,GO:0003763,GO:0051082,GO:0005524		
5989131	ZP_03222149.1	205355378	126226	75649	75966	+	Cj8421_0520	Cj8421_0520	hypothetical protein (RefSeq)	COG607	P	Rhodanese-related sulfurtransferase					
5989132	ZP_03222150.1	205355379	126226	75966	76400	+	Cj8421_0521	Cj8421_0521	putative membrane protein (RefSeq)								
5989133	ZP_03222151.1	205355380	126226	76542	78173	+	Cj8421_0524	Cj8421_0524	hypothetical protein (RefSeq)	COG1283	P	Na+/phosphate symporter			GO:0006817,GO:0016020,GO:0015321		
5989134	ZP_03222152.1	205355381	126226	79978	78188	-	Cj8421_0525	pbpB	putative penicillin binding protein (RefSeq)	COG768	M	Cell division protein FtsI/penicillin-binding protein 2			GO:0009273,GO:0008658,GO:0008955	2.4.1.129	Peptidoglycan glycosyltransferase.
5989135	ZP_03222153.1	205355382	126226	80281	79985	-	Cj8421_0526	fliE	putative flagellar hooK basal body complex protein (RefSeq)	COG1677	NU	Flagellar hook-basal body protein	TIGR00205 flagellar hook-basal body complex protein FliE [fliE]	Cellular processes:Chemotaxis and motility	GO:0001539,GO:0009288,GO:0003774,GO:0005198		
5989136	ZP_03222154.1	205355383	126226	80782	80288	-	Cj8421_0527	flgC	flagellar basaL body rod protein (RefSeq)	COG1558	N	Flagellar basal body rod protein	TIGR01395 flagellar basal-body rod protein FlgC [flgC]	Cellular processes:Chemotaxis and motility	GO:0001539,GO:0009288,GO:0003774,GO:0005198		
5989137	ZP_03222155.1	205355384	126226	81223	80792	-	Cj8421_0528	flgB	putative flagellar basaL body rod protein (RefSeq)	COG1815	N	Flagellar basal body protein	TIGR01396 flagellar basal-body rod protein FlgB [flgB]	Cellular processes:Chemotaxis and motility	GO:0019861		
5989138	ZP_03222156.1	205355385	126226	82305	81304	-	Cj8421_0529	Cj8421_0529	hypothetical protein (RefSeq)	COG1559	R	Predicted periplasmic solute-binding protein	TIGR00247 conserved hypothetical protein, YceG family	Hypothetical proteins:Conserved	GO:0004798		
5989139	ZP_03222157.1	205355386	126226	82220	84790	+	Cj8421_0530	Cj8421_0530	putative periplasmic protein (RefSeq)								
5989140	ZP_03222158.1	205355387	126226	84907	87111	+	Cj8421_0531	icd	isocitrate dehydrogenase (RefSeq)	COG2838	C	Monomeric isocitrate dehydrogenase	TIGR00178 isocitrate dehydrogenase, NADP-dependent	Energy metabolism:TCA cycle	GO:0006099,GO:0004450	1.1.1.42	Isocitrate dehydrogenase (NADP(+)).
5989141	ZP_03222159.1	205355388	126226	87108	88010	+	Cj8421_0532	mdh	malate dehydrogenase (RefSeq)	COG39	C	Malate/lactate dehydrogenases			GO:0006096,GO:0006100,GO:0030060	1.1.1.37	Malate dehydrogenase.
5989142	ZP_03222160.1	205355389	126226	88011	89174	+	Cj8421_0533	sucC	succinyl-CoA synthetase beta chain (RefSeq)	COG45	C	Succinyl-CoA synthetase, beta subunit	TIGR01016 succinate-CoA ligase, beta subunit [sucC]	Energy metabolism:TCA cycle	GO:0008152,GO:0009361,GO:0004775,GO:0005524	6.2.1.5	Succinate--CoA ligase (ADP-forming).
5989143	ZP_03222161.1	205355390	126226	89184	90053	+	Cj8421_0534	sucD	succinyl-CoA synthetase alpha chain (RefSeq)	COG74	C	Succinyl-CoA synthetase, alpha subunit	TIGR01019 succinate-CoA ligase, alpha subunit [sucD]	Energy metabolism:TCA cycle	GO:0008152,GO:0009361,GO:0004775	6.2.1.5	Succinate--CoA ligase (ADP-forming).
5989144	ZP_03222162.1	205355391	126226	90067	90378	+	Cj8421_0535	oorD	OORD subunit of 2-oxoglutarate:acceptor oxidoreductase (RefSeq)	COG1146	C	Ferredoxin			GO:0047553	1.2.7.3	2-oxoglutarate synthase.
5989145	ZP_03222163.1	205355392	126226	90387	91511	+	Cj8421_0536	oorA	OORA subunit of 2-oxoglutarate:acceptor oxidoreductase (RefSeq)	COG674	C	Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, alpha subunit			GO:0006118,GO:0030976,GO:0047553	1.2.7.3	2-oxoglutarate synthase.
5989146	ZP_03222164.1	205355393	126226	91512	92357	+	Cj8421_0537	oorB	OORB subunit of 2-oxoglutarate:acceptor oxidoreductase (RefSeq)	COG1013	C	Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, beta subunit			GO:0030976,GO:0047553	1.2.7.3	2-oxoglutarate synthase.
5989147	ZP_03222165.1	205355394	126226	92354	92911	+	Cj8421_0538	oorC	OORC subunit of 2-oxoglutarate:acceptor oxidoreductase (RefSeq)	COG1014	C	Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit			GO:0006118,GO:0047553	1.2.7.3	2-oxoglutarate synthase.
5989148	ZP_03222166.1	205355395	126226	93069	93314	+	Cj8421_0539	Cj8421_0539	hypothetical protein (RefSeq)								
5989149	ZP_03222167.1	205355396	126226	93317	93853	+	Cj8421_0540	Cj8421_0540	hypothetical protein (RefSeq)								
5989150	ZP_03222168.1	205355397	126226	93933	94760	+	Cj8421_0541	Cj8421_0541	polyprenyl synthetase (RefSeq)	COG142	H	Geranylgeranyl pyrophosphate synthase			GO:0008299	2.5.1.-	
5989151	ZP_03222169.1	205355398	126226	94760	96058	+	Cj8421_0542	hemA	glutamyl-tRNA reductase (RefSeq)	COG373	H	Glutamyl-tRNA reductase	TIGR01035 glutamyl-tRNA reductase [hemA]	Biosynthesis of cofactors, prosthetic groups, and carriers:Heme, porphyrin, and cobalamin	GO:0033014,GO:0005737,GO:0004764,GO:0050661,GO:0008883	1.2.1.70	Glutamyl-tRNA reductase.
5989152	ZP_03222170.1	205355399	126226	96042	97751	+	Cj8421_0543	proS	prolyl-tRNA synthetase (RefSeq)	COG442	J	Prolyl-tRNA synthetase	TIGR00409 proline--tRNA ligase [proS]	Protein synthesis:tRNA aminoacylation	GO:0006433,GO:0005737,GO:0004827,GO:0005524	6.1.1.15	Proline--tRNA ligase.
5989153	ZP_03222171.1	205355400	126226	97748	98137	+	Cj8421_0544	Cj8421_0544	putative integral memnbrane protein (RefSeq)						GO:0016020,GO:0003852	2.3.3.13	2-isopropylmalate synthase.
5989154	ZP_03222172.1	205355401	126226	98134	99057	+	Cj8421_0545	hemC	porphobilinogen deaminase (RefSeq)	COG181	H	Porphobilinogen deaminase	TIGR00212 porphobilinogen deaminase [hemC]	Biosynthesis of cofactors, prosthetic groups, and carriers:Heme, porphyrin, and cobalamin	GO:0033014,GO:0004418	2.5.1.61	Hydroxymethylbilane synthase.
5989155	ZP_03222173.1	205355402	126226	99054	100856	+	Cj8421_0546	Cj8421_0546	hypothetical protein (RefSeq)	COG43	H	3-polyprenyl-4-hydroxybenzoate decarboxylase and related decarboxylases	TIGR00148 UbiD family decarboxylases [ubiD],TIGR03701 menaquinone biosynthesis decarboxylase, SCO4490 family	Biosynthesis of cofactors, prosthetic groups, and carriers:Menaquinone and ubiquinone		4.1.1.-	
5989156	ZP_03222174.1	205355403	126226	101013	101378	+	Cj8421_0547	flaG	possible flagellar protein (RefSeq)	COG1334	N	Uncharacterized flagellar protein FlaG					
5989157	ZP_03222175.1	205355404	126226	103320	103706	+	Cj8421_0550	fliS	flagellar protein (RefSeq)	COG1516	NUO	Flagellin-specific chaperone FliS	TIGR00208 flagellar protein FliS [fliS]	Cellular processes:Chemotaxis and motility	GO:0009296,GO:0009288		
5989158	ZP_03222176.1	205355405	126226	104394	104963	+	Cj8421_0552	efp	elongation factor P (RefSeq)	COG231	J	Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A)	TIGR00038 translation elongation factor P [efp]	Protein synthesis:Translation factors	GO:0006414,GO:0005737,GO:0003746		
5989159	ZP_03222177.1	205355406	126226	105123	105815	+	Cj8421_0553	Cj8421_0553	hydrophobic protein (RefSeq)	COG3819	S	Predicted membrane protein					
5989160	ZP_03222178.1	205355407	126226	105802	106755	+	Cj8421_0554	Cj8421_0554	putative integral membrane protein (RefSeq)	COG3817	S	Predicted membrane protein					
5989161	ZP_03222179.1	205355408	126226	106765	107769	+	Cj8421_0555	Cj8421_0555	hypothetical protein (RefSeq)								
