locusId	accession	GI	scaffoldId	start	stop	strand	sysName	name	desc	COG	COGFun	COGDesc	TIGRFam	TIGRRoles	GO	EC	ECDesc
2750149	ZP_01099790.1	88596553	29140	6638	7081	+	CJJ8425_1779	rpsE	ribosomal protein S5 (NCBI)	COG98	J	Ribosomal protein S5	TIGR01021 ribosomal protein S5 [rpsE]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0015935,GO:0003723,GO:0003735		
2750150	ZP_01099671.1	88596434	29140	7086	7478	+	CJJ8425_1778	rplO	ribosomal protein L15 (NCBI)	COG200	J	Ribosomal protein L15	TIGR01071 ribosomal protein L15 [rplO]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0015934,GO:0003735		
2750151	ZP_01099852.1	88596615	29140	7490	8743	+	CJJ8425_1777	secY	preprotein translocase, SecY subunit (NCBI)	COG201	U	Preprotein translocase subunit SecY	TIGR00967 preprotein translocase, SecY subunit [secY]	Protein fate:Protein and peptide secretion and trafficking	GO:0009306,GO:0016020,GO:0015450		
2750152	ZP_01099529.1	88596292	29140	9508	8771	-	CJJ8425_1776	CJJ8425_1776	major facilitator superfamily protein (NCBI)	COG2814	G	Arabinose efflux permease			GO:0006810,GO:0016021,GO:0005215		
2750153	ZP_01099477.1	88596240	29140	10044	9496	-	CJJ8425_1775	CJJ8425_1775	major facilitator superfamily protein (NCBI)						GO:0006810,GO:0016021,GO:0005215		
2750154	ZP_01099826.1	88596589	29140	10239	12341	+	CJJ8425_1774	topA	DNA topoisomerase I (NCBI)	COG550	L	Topoisomerase IA	TIGR01051 DNA topoisomerase I [topA]	DNA metabolism:DNA replication, recombination, and repair	GO:0006304,GO:0006265,GO:0006268,GO:0005694,GO:0003917	5.99.1.2	DNA topoisomerase.
2750155	ZP_01099433.1	88596196	29140	12343	13179	+	CJJ8425_1773	bioB	biotin synthetase (NCBI)	COG502	H	Biotin synthase and related enzymes	TIGR00433 biotin synthase [bioB]	Biosynthesis of cofactors, prosthetic groups, and carriers:Biotin	GO:0009102,GO:0051536,GO:0004076	2.8.1.6	Biotin synthase.
2750156	ZP_01099525.1	88596288	29140	13160	14335	+	CJJ8425_1772	CJJ8425_1772	sodium/hydrogen exchanger family protein (NCBI)	COG475	P	Kef-type K+ transport systems, membrane components			GO:0006885,GO:0016021,GO:0015299		
2750157	ZP_01100043.1	88596806	29140	14450	15718	+	CJJ8425_1771	gltA	citrate synthase (NCBI)	COG372	C	Citrate synthase	TIGR01798 citrate (Si)-synthase [gltA]	Energy metabolism:TCA cycle	GO:0005737,GO:0004108	2.3.3.1	Citrate (Si)-synthase.
2750158	ZP_01099945.1	88596708	29140	15798	16562	+	CJJ8425_1770	cysQ	cysQ protein (NCBI)	COG1218	P	3'-Phosphoadenosine 5'-phosphosulfate (PAPS) 3'-phosphatase			GO:0004437,GO:0008441	3.1.3.7	3'(2'),5'-bisphosphate nucleotidase.
2750159	ZP_01099487.1	88596250	29140	16608	17369	+	CJJ8425_1769	CJJ8425_1769	hypothetical protein (NCBI)								
2750160	ZP_01099291.1	88596054	29140	19127	17373	-	CJJ8425_1768	CJJ8425_1768	tetratricopeptide repeat domain protein (NCBI)						GO:0005488		
2750161	ZP_01099666.1	88596429	29140	20579	19329	-	CJJ8425_1767	CJJ8425_1767	putative lipoprotein (NCBI)								
2750162	ZP_01099800.1	88596563	29140	21979	20684	-	CJJ8425_1766	CJJ8425_1766	putative lipoprotein (NCBI)								
2750163	ZP_01099540.1	88596303	29140	22692	22042	-	CJJ8425_1765	CJJ8425_1765	conserved hypothetical protein (NCBI)								
2750164	ZP_01099684.1	88596447	29140	23660	22884	-	CJJ8425_1764	murB	UDP-N-acetylenolpyruvoylglucosamine reductase (NCBI)	COG812	M	UDP-N-acetylmuramate dehydrogenase	TIGR00179 UDP-N-acetylenolpyruvoylglucosamine reductase [murB]	Cell envelope:Biosynthesis and degradation of murein sacculus and peptidoglycan	GO:0009252,GO:0008762	1.1.1.158	UDP-N-acetylmuramate dehydrogenase.
2750165	ZP_01099806.1	88596569	29140	23926	23657	-	CJJ8425_1763	fliQ	flagellar biosynthetic protein FliQ (NCBI)	COG1987	NU	Flagellar biosynthesis pathway, component FliQ	TIGR01402 flagellar biosynthetic protein FliQ [fliQ]	Cellular processes:Chemotaxis and motility	GO:0009306,GO:0016021,GO:0019861		
2750166	ZP_01099367.1	88596130	29140	24798	23938	-	CJJ8425_1762	CJJ8425_1762	conserved hypothetical protein (NCBI)	COG2107	R	Predicted periplasmic solute-binding protein			GO:0009361,GO:0004775,GO:0043768	4.4.1.21,6.2.1.5	S-ribosylhomocysteine lyase.,Succinate--CoA ligase (ADP-forming).
2750167	ZP_01100066.1	88596829	29140	24904	25935	+	CJJ8425_1761	recA	recA protein (NCBI)	COG468	L	RecA/RadA recombinase	TIGR02012 protein RecA [recA]	DNA metabolism:DNA replication, recombination, and repair	GO:0006259,GO:0000166,GO:0003677,GO:0008094,GO:0005388,GO:0005524	3.6.3.8	Calcium-transporting ATPase.
2750168	ZP_01099350.1	88596113	29140	25935	27179	+	CJJ8425_1760	eno	enolase (NCBI)	COG148	G	Enolase	TIGR01060 phosphopyruvate hydratase [eno]	Energy metabolism:Glycolysis/gluconeogenesis	GO:0006096,GO:0000015,GO:0004634	4.2.1.11	Phosphopyruvate hydratase.
2750169	ZP_01099445.1	88596208	29140	27245	27448	+	CJJ8425_1759	CJJ8425_1759	conserved hypothetical protein (NCBI)								
2750170	ZP_01099466.1	88596229	29140	27438	28100	+	CJJ8425_1758	CJJ8425_1758	conserved hypothetical protein (NCBI)								
2750171	ZP_01099585.1	88596348	29140	28100	28948	+	CJJ8425_1757	CJJ8425_1757	DNA ligase, ATP-dependent (NCBI)	COG1793	L	ATP-dependent DNA ligase			GO:0006310,GO:0006260,GO:0006281,GO:0003910,GO:0005524	6.5.1.1	DNA ligase (ATP).
2750172			29140	28991	29068	+	CJJ8425_1756	CJJ8425_1756	tRNA-Pro (NCBI)								
2750173			29140	29093	29169	+	CJJ8425_1755	CJJ8425_1755	tRNA-His (NCBI)								
2750174			29140	29173	29249	+	CJJ8425_1754	CJJ8425_1754	tRNA-Arg (NCBI)								
2750175			29140	29264	29340	+	CJJ8425_1753	CJJ8425_1753	tRNA-Arg (NCBI)								
2750176			29140	29345	29429	+	CJJ8425_1752	CJJ8425_1752	tRNA-Leu (NCBI)								
2750177	ZP_01099456.1	88596219	29140	29604	30020	+	CJJ8425_1751	CJJ8425_1751	hypothetical protein (NCBI)								
2750178	ZP_01099309.1	88596072	29140	30086	30238	+	CJJ8425_1750	CJJ8425_1750	hypothetical protein (NCBI)								
2750179	ZP_01099347.1	88596110	29140	30319	30756	+	CJJ8425_1749	CJJ8425_1749	conserved hypothetical protein (NCBI)	COG3019	R	Predicted metal-binding protein					
2750180	ZP_01099948.1	88596711	29140	31269	30766	-	CJJ8425_1748	CJJ8425_1748	thioredoxin family protein (NCBI)						GO:0006662,GO:0045454,GO:0009055,GO:0015035,GO:0016491		
2750181	ZP_01100027.1	88596790	29140	31718	31230	-	CJJ8425_1747	CJJ8425_1747	putative thiredoxin homolog (NCBI)						GO:0006662,GO:0045454,GO:0009055,GO:0015035,GO:0016491		
2750182	ZP_01099801.1	88596564	29140	32365	31715	-	CJJ8425_1746	CJJ8425_1746	ABC transporter, ATP-binding protein (NCBI)	COG1136	V	ABC-type antimicrobial peptide transport system, ATPase component			GO:0006281,GO:0007049,GO:0005634,GO:0005524,GO:0016887	3.6.3.-	
2750183	ZP_01099517.1	88596280	29140	33483	32365	-	CJJ8425_1745	CJJ8425_1745	ABC transporter, permease protein (NCBI)	COG4591	M	ABC-type transport system, involved in lipoprotein release, permease component			GO:0016020		
2750184	ZP_01099608.1	88596371	29140	34762	33473	-	CJJ8425_1744	CJJ8425_1744	ABC transporter, permease protein (NCBI)	COG577	V	ABC-type antimicrobial peptide transport system, permease component			GO:0016020		
2750185	ZP_01099273.1	88596036	29140	36155	34752	-	CJJ8425_1743	CJJ8425_1743	membrane protein, putative (NCBI)	COG4393	S	Predicted membrane protein			GO:0016491,GO:0046914		
2750186	ZP_01099947.1	88596710	29140	36777	36238	-	CJJ8425_1742	CJJ8425_1742	conserved hypothetical protein (NCBI)	COG3470	P	Uncharacterized protein probably involved in high-affinity Fe2+ transport					
2750187	ZP_01099240.1	88596003	29140	38864	36774	-	CJJ8425_1741	CJJ8425_1741	iron permease, FTR1 family (NCBI)	COG672	P	High-affinity Fe2+/Pb2+ permease			GO:0016020,GO:0004333	4.2.1.2	Fumarate hydratase.
2750188	ZP_01099364.1	88596127	29140	39742	39924	+	CJJ8425_1740	CJJ8425_1740	hypothetical protein (NCBI)								
2750189	ZP_01099476.1	88596239	29140	40067	41215	+	CJJ8425_1739	nhaA-2	Na+/H+ antiporter NhaA (NCBI)	COG3004	P	Na+/H+ antiporter	TIGR00773 Na+/H+ antiporter NhaA [nhaA]	Transport and binding proteins:Cations and iron carrying compounds	GO:0006814,GO:0006885,GO:0016021	3.4.-.-	
2750190	ZP_01099599.1	88596362	29140	41212	42381	+	CJJ8425_1738	nhaA-1	Na+/H+ antiporter NhaA (NCBI)	COG3004	P	Na+/H+ antiporter	TIGR00773 Na+/H+ antiporter NhaA [nhaA]	Transport and binding proteins:Cations and iron carrying compounds	GO:0006814,GO:0006885,GO:0016021,GO:0004867	3.4.-.-	
2750191	ZP_01099703.1	88596466	29140	42390	42848	+	CJJ8425_1737	nlpC	lipoprotein NlpC (NCBI)	COG791	M	Cell wall-associated hydrolases (invasion-associated proteins)					
2750192	ZP_01099827.1	88596590	29140	42850	43602	+	CJJ8425_1736	murI	glutamate racemase (NCBI)	COG796	M	Glutamate racemase	TIGR00067 glutamate racemase [murI]	Cell envelope:Biosynthesis and degradation of murein sacculus and peptidoglycan	GO:0009252,GO:0008881	5.1.1.3	Glutamate racemase.
2750193	ZP_01099938.1	88596701	29140	43604	44362	+	CJJ8425_1735	map	methionine aminopeptidase, type I (NCBI)	COG24	J	Methionine aminopeptidase	TIGR00500 methionine aminopeptidase, type I [map]	Protein fate:Protein modification and repair	GO:0006508,GO:0004239	3.4.11.18	Methionyl aminopeptidase.
2750194	ZP_01099414.1	88596177	29140	45231	44731	-	CJJ8425_1734	CJJ8425_1734	conserved hypothetical protein (NCBI)								
2750195	ZP_01099302.1	88596065	29140	45886	45287	-	CJJ8425_1733	CJJ8425_1733	lipoprotein, putative (NCBI)	COG3218	R	ABC-type uncharacterized transport system, auxiliary component					
2750196	ZP_01099506.1	88596269	29140	46776	45886	-	CJJ8425_1732	CJJ8425_1732	ABC transporter, periplasmic substrate-binding protein, putative (NCBI)	COG1463	Q	ABC-type transport system involved in resistance to organic solvents, periplasmic component					
2750197	ZP_01099389.1	88596152	29140	47501	46779	-	CJJ8425_1731	CJJ8425_1731	ABC transporter, ATP-binding protein (NCBI)	COG1127	Q	ABC-type transport system involved in resistance to organic solvents, ATPase component			GO:0005524,GO:0015600,GO:0015597,GO:0015601,GO:0015598,GO:0016887,GO:0015599	3.6.3.21	Polar-amino-acid-transporting ATPase.
2750198	ZP_01099679.1	88596442	29140	48611	47502	-	CJJ8425_1730	CJJ8425_1730	ABC transporter, permease protein, putative (NCBI)	COG767	Q	ABC-type transport system involved in resistance to organic solvents, permease component	TIGR00056 conserved hypothetical protein	Hypothetical proteins:Conserved	GO:0008782	3.2.2.9	Adenosylhomocysteine nucleosidase.
2750199	ZP_01099567.1	88596330	29140	50511	48613	-	CJJ8425_1729	tkt	transketolase (NCBI)	COG21	G	Transketolase	TIGR00232 transketolase [tkt]	Energy metabolism:Pentose phosphate pathway	GO:0008152,GO:0004802	2.2.1.1	Transketolase.
2750200	ZP_01099913.1	88596676	29140	51367	50522	-	CJJ8425_1728	ispA	geranyltranstransferase (NCBI)	COG142	H	Geranylgeranyl pyrophosphate synthase			GO:0008299,GO:0004337	2.5.1.10	Geranyltranstransferase.
2750201	ZP_01099833.1	88596596	29140	52458	51364	-	CJJ8425_1727	CJJ8425_1727	PDZ domain protein (NCBI)						GO:0005515		
2750202	ZP_01099536.1	88596299	29140	52766	52455	-	CJJ8425_1726	CJJ8425_1726	conserved hypothetical protein TIGR00103 (NCBI)	COG718	S	Uncharacterized protein conserved in bacteria	TIGR00103 DNA-binding protein, YbaB/EbfC family	Unknown function:General			
2750203	ZP_01099644.1	88596407	29140	53984	52770	-	CJJ8425_1725	murE	UDP-N-acetylmuramoylalanyl-D-glutamate--2, 6-diaminopimelate ligase (NCBI)	COG769	M	UDP-N-acetylmuramyl tripeptide synthase	TIGR01085 UDP-N-acetylmuramyl-tripeptide synthetase [murE]	Cell envelope:Biosynthesis and degradation of murein sacculus and peptidoglycan	GO:0009252,GO:0051301,GO:0008360,GO:0009396,GO:0005737,GO:0008765,GO:0005524,GO:0004326	6.3.2.13	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase.
2750204	ZP_01100001.1	88596764	29140	54588	54037	-	CJJ8425_1724	CJJ8425_1724	conserved hypothetical protein (NCBI)						GO:0005488	2.7.3.-	
2750205	ZP_01099269.1	88596032	29140	54844	54575	-	CJJ8425_1723	CJJ8425_1723	NifU family protein (NCBI)	COG694	O	Thioredoxin-like proteins and domains			GO:0016226,GO:0005506,GO:0051536		
2750206	ZP_01099789.1	88596552	29140	56746	54929	-	CJJ8425_1722	dnaG	DNA primase (NCBI)	COG358	L	DNA primase (bacterial type)	TIGR01391 DNA primase [dnaG]	DNA metabolism:DNA replication, recombination, and repair	GO:0006304,GO:0006269,GO:0003677,GO:0008270,GO:0003896	2.7.7.-	
2750207	ZP_01099893.1	88596656	29140	56816	57802	+	CJJ8425_1721	CJJ8425_1721	conserved hypothetical protein (NCBI)						GO:0005488		
2750208	ZP_01099764.1	88596527	29140	57789	58229	+	CJJ8425_1720	rnhA	RNase H (NCBI)	COG328	L	Ribonuclease HI			GO:0003676,GO:0004523	3.1.26.4	Ribonuclease H.
2750209	ZP_01099448.1	88596211	29140	58216	58890	+	CJJ8425_1719	rnc	ribonuclease III (NCBI)	COG571	K	dsRNA-specific ribonuclease	TIGR02191 ribonuclease III [rnc]	Transcription:RNA processing	GO:0016075,GO:0006396,GO:0005622,GO:0004525,GO:0003725	3.1.26.3	Ribonuclease III.
2750210	ZP_01100007.1	88596770	29140	58890	59978	+	CJJ8425_1718	aroC	chorismate synthase (NCBI)	COG82	E	Chorismate synthase	TIGR00033 chorismate synthase [aroC]	Amino acid biosynthesis:Aromatic amino acid family	GO:0009073,GO:0004107	4.2.3.5	Chorismate synthase.
2750211	ZP_01099686.1	88596449	29140	61047	60064	-	CJJ8425_1717	CJJ8425_1717	conserved hypothetical protein (NCBI)	COG482	J	Predicted tRNA(5-methylaminomethyl-2-thiouridylate) methyltransferase, contains the PP-loop ATPase domain			GO:0008033,GO:0006526,GO:0005737,GO:0005524,GO:0004808,GO:0004055	2.1.1.61	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase.
2750212	ZP_01099894.1	88596657	29140	61142	61303	+	CJJ8425_1716	CJJ8425_1716	putative periplasmic protein (NCBI)								
2750213	ZP_01099354.1	88596117	29140	61307	62176	+	CJJ8425_1715	CJJ8425_1715	hypothetical protein (NCBI)						GO:0005509		
2750214	ZP_01099333.1	88596096	29140	62872	62189	-	CJJ8425_1714	CJJ8425_1714	TonB-dependent receptor, putative (NCBI)	COG810	M	Periplasmic protein TonB, links inner and outer membranes	TIGR01352 TonB family C-terminal domain	Transport and binding proteins:Cations and iron carrying compounds	GO:0015031,GO:0006826,GO:0016020,GO:0030288,GO:0005381,GO:0008565		
2750215	ZP_01099572.1	88596335	29140	63258	62869	-	CJJ8425_1713	exbD	biopolymer transport exbD protein (NCBI)	COG848	U	Biopolymer transport protein	TIGR02804 TonB system transport protein ExbD [expD]		GO:0006810,GO:0016020,GO:0005215		
2750216	ZP_01099503.1	88596266	29140	63676	63251	-	CJJ8425_1712	exbB-2	TonB system transport protein ExbB (NCBI)	COG811	U	Biopolymer transport proteins	TIGR02805 tonB-system energizer ExbB [exbB]	Transport and binding proteins:Cations and iron carrying compounds	GO:0006810,GO:0016020,GO:0008565		
2750217	ZP_01099685.1	88596448	29140	63834	64577	+	CJJ8425_1711	CJJ8425_1711	conserved hypothetical protein (NCBI)								
2750218	ZP_01099237.1	88596000	29140	64641	65057	+	CJJ8425_1710	CJJ8425_1710	conserved hypothetical protein (NCBI)								
2750219	ZP_01099564.1	88596327	29140	65317	66567	+	CJJ8425_1709	sdaC	serine transporter (NCBI)	COG814	E	Amino acid permeases			GO:0006865,GO:0016020		
2750220	ZP_01099834.1	88596597	29140	66582	67946	+	CJJ8425_1708	sdaA	L-serine ammonia-lyase (NCBI)	COG1760	E	L-serine deaminase	TIGR00720 L-serine ammonia-lyase	Energy metabolism:Glycolysis/gluconeogenesis	GO:0006094,GO:0003941	4.3.1.17	L-serine ammonia-lyase.
2750221	ZP_01099596.1	88596359	29140	68475	67954	-	CJJ8425_1707	CJJ8425_1707	membrane protein, putative (NCBI)								
2750222	ZP_01099310.1	88596073	29140	69436	68456	-	CJJ8425_1706	ribD	riboflavin biosynthesis protein RibD (NCBI)	COG1985	H	Pyrimidine reductase, riboflavin biosynthesis	TIGR00326 riboflavin biosynthesis protein RibD [ribD]	Biosynthesis of cofactors, prosthetic groups, and carriers:Riboflavin, FMN, and FAD	GO:0009231,GO:0004023,GO:0008835,GO:0004024,GO:0008703,GO:0004025,GO:0008270	1.1.1.1,1.1.1.193,3.5.4.26	Alcohol dehydrogenase.,5-amino-6-(5-phosphoribosylamino)uracil reductase.,Diaminohydroxyphosphoribosylaminopyrimidine deaminase.
2750223			29140	69758	69671	-	CJJ8425_1705	CJJ8425_1705	tRNA-Ser (NCBI)								
2750224			29140	69853	69780	-	CJJ8425_1704	CJJ8425_1704	tRNA-Cys (NCBI)								
2750225			29140	69960	69872	-	CJJ8425_1703	CJJ8425_1703	tRNA-Leu (NCBI)								
2750226			29140	70044	69970	-	CJJ8425_1702	CJJ8425_1702	tRNA-Gly (NCBI)								
2750227	ZP_01099432.1	88596195	29140	70868	70116	-	CJJ8425_1701	CJJ8425_1701	conserved hypothetical protein (NCBI)								
2750228	ZP_01100008.1	88596771	29140	70942	71961	+	CJJ8425_1699	mutY	A/G-specific adenine glycosylase (NCBI)	COG1194	L	A/G-specific DNA glycosylase	TIGR01084 A/G-specific adenine glycosylase [mutY]	DNA metabolism:DNA replication, recombination, and repair	GO:0006284,GO:0005622,GO:0019104,GO:0004519	3.2.2.-	
2750229	ZP_01099949.1	88596712	29140	72864	71947	-	CJJ8425_1700	CJJ8425_1700	alpha-ketoglutarate permease (NCBI)						GO:0006810,GO:0016021,GO:0005215		
2750230	ZP_01099835.1	88596598	29140	73204	72830	-	CJJ8425_1698	kgtP	alpha-ketoglutarate permease (NCBI)								
2750231	ZP_01099717.1	88596480	29140	73370	74227	+	CJJ8425_1696	CJJ8425_1696	conserved hypothetical protein (NCBI)	COG535	R	Predicted Fe-S oxidoreductases			GO:0008152,GO:0003824,GO:0051536		
2750232	ZP_01099498.1	88596261	29140	75030	74224	-	CJJ8425_1697	CJJ8425_1697	hemin ABC transporter, periplasmic hemin-binding protein, putative (NCBI)	COG614	P	ABC-type Fe3+-hydroxamate transport system, periplasmic component			GO:0006827,GO:0005381		
2750233	ZP_01099856.1	88596619	29140	75803	75027	-	CJJ8425_1695	CJJ8425_1695	hemin ABC transporter, ATP-binding protein, putative (NCBI)	COG1120	PH	ABC-type cobalamin/Fe3+-siderophores transport systems, ATPase components			GO:0005524,GO:0015623,GO:0016887	3.6.3.34	Iron-chelate-transporting ATPase.
2750234	ZP_01099665.1	88596428	29140	76789	75803	-	CJJ8425_1694	CJJ8425_1694	hemin ABC transporter, permease protein, putative (NCBI)	COG609	P	ABC-type Fe3+-siderophore transport system, permease component			GO:0006810,GO:0016020,GO:0005215		
2750235	ZP_01100019.1	88596782	29140	78884	76764	-	CJJ8425_1693	chuA	TonB-dependent heme receptor (NCBI)	COG1629	P	Outer membrane receptor proteins, mostly Fe transport			GO:0006810,GO:0016020,GO:0004872,GO:0005215		
2750236	ZP_01099883.1	88596646	29140	79078	79833	+	CJJ8425_1692	CJJ8425_1692	conserved hypothetical protein (NCBI)	COG748	P	Putative heme iron utilization protein			GO:0010181		
2750237	ZP_01099495.1	88596258	29140	80914	79847	-	CJJ8425_1691	prfA	peptide chain release factor 1 (NCBI)	COG216	J	Protein chain release factor A	TIGR00019 peptide chain release factor 1 [prfA]	Protein synthesis:Translation factors	GO:0006415,GO:0005737,GO:0003924,GO:0016149,GO:0008547,GO:0004045	3.1.1.29,3.6.5.3	Aminoacyl-tRNA hydrolase.,Protein-synthesizing GTPase.
2750238	ZP_01099383.1	88596146	29140	81196	80933	-	CJJ8425_1690	rpsT	ribosomal protein S20 (NCBI)	COG268	J	Ribosomal protein S20	TIGR00029 ribosomal protein S20 [rpsT]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003723,GO:0003735		
2750239	ZP_01099687.1	88596450	29140	81775	81275	-	CJJ8425_1689	pgpA	phosphatidylglycerophosphatase A (NCBI)	COG1267	I	Phosphatidylglycerophosphatase A and related proteins			GO:0006629,GO:0008962	3.1.3.27	Phosphatidylglycerophosphatase.
2750240	ZP_01099610.1	88596373	29140	82940	81780	-	CJJ8425_1688	CJJ8425_1688	ATP-sulfurylase family protein (NCBI)	COG2046	P	ATP sulfurylase (sulfate adenylyltransferase)			GO:0000103,GO:0009336,GO:0004781	2.7.7.4	Sulfate adenylyltransferase.
2750241	ZP_01099890.1	88596653	29140	83805	82918	-	CJJ8425_1687	CJJ8425_1687	DNA-binding response regulator, putative (NCBI)	COG784	T	FOG: CheY-like receiver			GO:0006355,GO:0000160,GO:0000156,GO:0003677		
2750242	ZP_01099867.1	88596630	29140	84917	83802	-	CJJ8425_1686	CJJ8425_1686	bifunctional ispD/ispF enzyme (NCBI)	COG1211	I	4-diphosphocytidyl-2-methyl-D-erithritol synthase	TIGR00151 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [ispF],TIGR00453 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [ispD]	Biosynthesis of cofactors, prosthetic groups, and carriers:Other	GO:0016114,GO:0008685,GO:0050518	2.7.7.60,4.6.1.12	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase.,2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase.
2750243	ZP_01099932.1	88596695	29140	85040	86146	+	CJJ8425_1685	mrp	ATP/GTP-binding protein (NCBI)	COG489	D	ATPases involved in chromosome partitioning			GO:0009236,GO:0016612,GO:0016613,GO:0016611,GO:0016735,GO:0042242,GO:0016163,GO:0016733,GO:0016734	1.18.6.1	Nitrogenase.
2750244	ZP_01100064.1	88596827	29140	86172	87332	+	CJJ8425_1684	CJJ8425_1684	2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase, putative (NCBI)	COG2171	E	Tetrahydrodipicolinate N-succinyltransferase			GO:0008666	2.3.1.117	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase.
